W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.04864030335286338, 1421.7256548608066, 766.0849284562628, 0.032235193858000895, 0, 0, 0, 0, 1.0, 2.7738227076430753, 12842.223698956
0.04864030335286338, 10505.210621055416, 766.0849284562628, 0.032235193858000895, 0, 0, 0, 0, 1.0, 2.7738227076430753, 6409.780083798798
0.04864030335286338, 10505.210621055416, 766.0849284562628, 0.032235193858000895, 0, 0, 0, 0, 1.0, 20.495931595262395, 5705.931138893533
0.04864030335286338, 10505.210621055416, 281.82689537035435, 0.032235193858000895, 0, 0, 0, 0, 1.0, 20.495931595262395, 5531.225062593612
0.04864030335286338, 10505.210621055416, 281.82689537035435, 0.010730163912730436, 0, 0, 0, 0, 1.0, 20.495931595262395, 4700.710726323461
0.04864030335286338, 10505.210621055416, 281.82689537035435, 0.0031997056866129706, 0, 0, 0, 0, 1.0, 20.495931595262395, 4027.5712230356467
0.04864030335286338, 10505.210621055416, 281.82689537035435, 0.0008454035705476023, 0, 0, 0, 0, 1.0, 20.495931595262395, 3753.0332658919274
0.04864030335286338, 10505.210621055416, 281.82689537035435, 0.00019553005695524146, 0, 0, 0, 0, 1.0, 20.495931595262395, 3676.9914138904564
0.04864030335286338, 10505.210621055416, 281.82689537035435, 3.9064108788127247e-05, 0, 0, 0, 0, 1.0, 20.495931595262395, 3659.014975081
0.04864030335286338, 10505.210621055416, 281.82689537035435, 6.643527760423493e-06, 0, 0, 0, 0, 1.0, 20.495931595262395, 3655.3128113251723
0.04864030335286338, 10505.210621055416, 318.32976903555186, 6.643527760423493e-06, 0, 0, 0, 0, 1.0, 20.495931595262395, 3614.397318344112
0.04864030335286338, 10505.210621055416, 297.70429782730946, 6.643527760423493e-06, 0, 0, 0, 0, 1.0, 20.495931595262395, 3599.702306403123
0.04864030335286338, 10125.21098727431, 297.70429782730946, 6.643527760423493e-06, 0, 0, 0, 0, 1.0, 20.495931595262395, 3592.2170764047805
0.04839451936698014, 10125.21098727431, 297.70429782730946, 6.643527760423493e-06, 0, 0, 0, 0, 1.0, 20.495931595262395, 3588.232660755406
