W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.01650696466255197, 1189.4220763867702, 1835.156022132369, 0.01654045196613408, 0, 0, 0, 0, 1.0, 1.6302702874142414, 15365.853675215374
0.12197088791466236, 1189.4220763867702, 1835.156022132369, 0.01654045196613408, 0, 0, 0, 0, 1.0, 1.6302702874142414, 13550.980630711858
0.12197088791466236, 1189.4220763867702, 1835.156022132369, 0.0022385067516983432, 0, 0, 0, 0, 1.0, 1.6302702874142414, 13512.691556229232
0.04487058208523062, 1189.4220763867702, 1835.156022132369, 0.0022385067516983432, 0, 0, 0, 0, 1.0, 1.6302702874142414, 13469.937789311474
0.04487058208523062, 3573.2213900129545, 1835.156022132369, 0.0022385067516983432, 0, 0, 0, 0, 1.0, 1.6302702874142414, 9109.777638587315
0.04487058208523062, 11982.743091568334, 1835.156022132369, 0.0022385067516983432, 0, 0, 0, 0, 1.0, 1.6302702874142414, 4446.5128016923645
0.04487058208523062, 11982.743091568334, 1835.156022132369, 0.0005914423968736722, 0, 0, 0, 0, 1.0, 1.6302702874142414, 4376.610059314722
0.04487058208523062, 11982.743091568334, 1835.156022132369, 0.0001367923789008199, 0, 0, 0, 0, 1.0, 1.6302702874142414, 4356.443635462674
0.04487058208523062, 11982.743091568334, 1835.156022132369, 2.732916081537052e-05, 0, 0, 0, 0, 1.0, 1.6302702874142414, 4351.538247741239
0.04487058208523062, 11982.743091568334, 2857.7075674528714, 2.732916081537052e-05, 0, 0, 0, 0, 1.0, 1.6302702874142414, 3600.4796293520108
0.04487058208523062, 12735.138048220355, 2857.7075674528714, 2.732916081537052e-05, 0, 0, 0, 0, 1.0, 1.6302702874142414, 3572.925338177828
0.04487058208523062, 12735.138048220355, 3055.69451485081, 2.732916081537052e-05, 0, 0, 0, 0, 1.0, 1.6302702874142414, 3529.172297956071
0.04487058208523062, 13213.088364570089, 3055.69451485081, 2.732916081537052e-05, 0, 0, 0, 0, 1.0, 1.6302702874142414, 3523.771827558036
0.04487058208523062, 13213.088364570089, 3182.0770050556753, 2.732916081537052e-05, 0, 0, 0, 0, 1.0, 1.6302702874142414, 3517.513854195412
