W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.22765232163417332, 1023.0726264394079, 0.26590570272169045, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 14415.294578856927
0.0308093914278333, 1023.0726264394079, 0.26590570272169045, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 14348.93328070816
0.0308093914278333, 7559.541030041106, 0.26590570272169045, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 10580.38675545904
0.0308093914278333, 55857.872753141724, 0.26590570272169045, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 8851.899237203324
0.0308093914278333, 412736.95533989405, 0.26590570272169045, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 8536.32908603485
0.0308093914278333, 3049736.5171083114, 0.26590570272169045, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 8491.64175699424
0.0308093914278333, 3049736.5171083114, 0.035986423592070514, 0.2225594977725633, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 8482.361255396094
0.0308093914278333, 3049736.5171083114, 0.035986423592070514, 0.030120152668048124, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 8438.847937025912
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.030120152668048124, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 7187.057552627955
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.022878428313929514, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 6950.698066562053
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.01690643758488512, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 6618.627666788328
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.012121060436556875, 16.111579994754084, 0, 0, 1, 1.0, 0.00010270479947146811, 6199.402665351052
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.012121060436556875, 16.111579994754084, 0, 0, 1, 1.0, 7.122428550175405e-05, 5628.772738144367
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.008103669401087392, 16.111579994754084, 0, 0, 1, 1.0, 7.122428550175405e-05, 4967.091693344982
0.039560041666019376, 3049736.5171083114, 0.035986423592070514, 0.0052039956334757435, 16.111579994754084, 0, 0, 1, 1.0, 7.122428550175405e-05, 4407.687350993988
0.039560041666019376, 3049736.5171083114, 0.022108507073003013, 0.0052039956334757435, 16.111579994754084, 0, 0, 1, 1.0, 7.122428550175405e-05, 3953.118444405179
0.039560041666019376, 3049736.5171083114, 0.022108507073003013, 0.0030450871428050405, 16.111579994754084, 0, 0, 1, 1.0, 7.122428550175405e-05, 3873.3363689546886
0.039560041666019376, 3049736.5171083114, 0.022108507073003013, 0.0030450871428050405, 29.05019484584805, 0, 0, 1, 1.0, 7.122428550175405e-05, 3868.3795068914787
0.039560041666019376, 3049736.5171083114, 0.022108507073003013, 0.0030450871428050405, 21.005984703865966, 0, 0, 1, 1.0, 7.122428550175405e-05, 3862.4837409047027
0.04000340386519427, 3049736.5171083114, 0.022108507073003013, 0.0030450871428050405, 21.005984703865966, 0, 0, 1, 1.0, 7.122428550175405e-05, 3847.2294840026498
0.04000340386519427, 3049736.5171083114, 0.022108507073003013, 0.0030450871428050405, 21.005984703865966, 0, 0, 1, 1.0, 7.035644290308046e-05, 3836.92231450885
0.04000340386519427, 3049736.5171083114, 0.022108507073003013, 0.0030450871428050405, 21.005984703865966, 0, 0, 1, 1.0, 6.941402444870174e-05, 3830.660967240744
