W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.7596937011424341, 4777.911203160361, 3.2041190179627885, 0.017670456088509937, 0.021240044913058063, 0, 0, 1, 1.0, 2.149291394977051e-06, 17502.56374352123
0.10281336221718192, 4777.911203160361, 3.2041190179627885, 0.017670456088509937, 0.021240044913058063, 0, 0, 1, 1.0, 2.149291394977051e-06, 11365.338848154031
0.10281336221718192, 4777.911203160361, 23.67541517137763, 0.017670456088509937, 0.021240044913058063, 0, 0, 1, 1.0, 2.149291394977051e-06, 11255.59656949111
0.10281336221718192, 4777.911203160361, 23.67541517137763, 0.13056799133169059, 0.021240044913058063, 0, 0, 1, 1.0, 2.149291394977051e-06, 10835.453109625163
0.10281336221718192, 4777.911203160361, 23.67541517137763, 0.13056799133169059, 0.021240044913058063, 0, 0, 1, 1.0, 2.9087495969723363e-07, 10772.770901813903
0.10281336221718192, 4777.911203160361, 8.70969850274829, 0.13056799133169059, 0.021240044913058063, 0, 0, 1, 1.0, 2.9087495969723363e-07, 10698.68762153395
0.059318149835783394, 4777.911203160361, 8.70969850274829, 0.13056799133169059, 0.021240044913058063, 0, 0, 1, 1.0, 2.9087495969723363e-07, 8769.525389903441
0.059318149835783394, 4777.911203160361, 8.70969850274829, 0.13056799133169059, 0.03889587916387061, 0, 0, 1, 1.0, 2.9087495969723363e-07, 7738.459334072273
0.059318149835783394, 4777.911203160361, 8.70969850274829, 0.2540151973865468, 0.03889587916387061, 0, 0, 1, 1.0, 2.9087495969723363e-07, 7547.361002019719
0.059318149835783394, 6889.706348840536, 8.70969850274829, 0.2540151973865468, 0.03889587916387061, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6820.719834804663
0.059318149835783394, 6889.706348840536, 13.027528235768713, 0.2540151973865468, 0.03889587916387061, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6775.513748766205
0.05310084092393616, 6889.706348840536, 13.027528235768713, 0.2540151973865468, 0.03889587916387061, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6413.068749175112
0.05310084092393616, 7782.077107534598, 13.027528235768713, 0.2540151973865468, 0.03889587916387061, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6192.479077171706
0.05310084092393616, 7782.077107534598, 13.027528235768713, 0.2540151973865468, 0.044472126029205514, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6074.472196233157
0.05310084092393616, 7782.077107534598, 13.027528235768713, 0.2540151973865468, 0.051533616496871285, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6008.484664486726
0.05310084092393616, 7782.077107534598, 11.07794031000304, 0.2540151973865468, 0.051533616496871285, 0, 0, 1, 1.0, 2.9087495969723363e-07, 6001.143681769855
0.048571302242680664, 7782.077107534598, 11.07794031000304, 0.2540151973865468, 0.051533616496871285, 0, 0, 1, 1.0, 2.9087495969723363e-07, 5947.661445402268
0.048571302242680664, 8583.99282725048, 11.07794031000304, 0.2540151973865468, 0.051533616496871285, 0, 0, 1, 1.0, 2.9087495969723363e-07, 5723.585245022766
0.048571302242680664, 9561.863598839056, 11.07794031000304, 0.2540151973865468, 0.051533616496871285, 0, 0, 1, 1.0, 2.9087495969723363e-07, 5602.538718055276
0.048571302242680664, 9561.863598839056, 11.07794031000304, 0.2540151973865468, 0.05802686919343603, 0, 0, 1, 1.0, 2.9087495969723363e-07, 5528.832186191806
0.048571302242680664, 9561.863598839056, 11.07794031000304, 0.2540151973865468, 0.06611827412991522, 0, 0, 1, 1.0, 2.9087495969723363e-07, 5487.530996819445
0.048571302242680664, 9561.863598839056, 11.07794031000304, 0.2932387147106183, 0.06611827412991522, 0, 0, 1, 1.0, 2.9087495969723363e-07, 5481.949482737213
