W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.018774084491585723, 12269.361725943201, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 14085.790503140073
0.018774084491585723, 90659.0020910669, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 13953.081906119849
0.018774084491585723, 669884.4523239644, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 13934.159994607568
0.030953232439198786, 669884.4523239644, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 8407.3591189663
0.030953232439198786, 1161079.2486129587, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 8393.510762785165
0.030953232439198786, 2126228.9387139147, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 8384.914792084901
0.03655625965643686, 2126228.9387139147, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00012629690943623002, 4728.358664907192
0.03655625965643686, 2126228.9387139147, 0.07916957684350111, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00010517472965416618, 4722.641785164254
0.03655625965643686, 2126228.9387139147, 0.06473346778915508, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00010517472965416618, 4715.199970802826
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.19621736664639305, 9.03862976280622, 0, 0, 1, 1.0, 0.00010517472965416618, 4707.748885609434
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.15379697996052702, 9.03862976280622, 0, 0, 1, 1.0, 0.00010517472965416618, 4695.350564278014
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.11764655341231703, 9.03862976280622, 0, 0, 1, 1.0, 0.00010517472965416618, 4677.132273892873
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.08761404867675923, 9.03862976280622, 0, 0, 1, 1.0, 0.00010517472965416618, 4651.067805635137
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.08761404867675923, 9.03862976280622, 0, 0, 1, 1.0, 7.605108241345973e-05, 4604.845313109031
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.08761404867675923, 9.03862976280622, 0, 0, 1, 1.0, 5.323763990884148e-05, 4537.189592546774
0.03655625965643686, 2126228.9387139147, 0.05187480498712112, 0.059183205514943486, 9.03862976280622, 0, 0, 1, 1.0, 5.323763990884148e-05, 4452.06128109857
0.03655625965643686, 2126228.9387139147, 0.03369331054345212, 0.059183205514943486, 9.03862976280622, 0, 0, 1, 1.0, 5.323763990884148e-05, 4358.40491928072
0.03655625965643686, 2126228.9387139147, 0.03369331054345212, 0.03681666216911125, 9.03862976280622, 0, 0, 1, 1.0, 5.323763990884148e-05, 4298.68251937522
0.03655625965643686, 2126228.9387139147, 0.03369331054345212, 0.03681666216911125, 15.2360390128218, 0, 0, 1, 1.0, 5.323763990884148e-05, 4245.788516830104
0.03655625965643686, 2126228.9387139147, 0.03369331054345212, 0.03681666216911125, 20.30463978621388, 0, 0, 1, 1.0, 5.323763990884148e-05, 4237.19870173037
0.03655625965643686, 2126228.9387139147, 0.03369331054345212, 0.026844101844426062, 20.30463978621388, 0, 0, 1, 1.0, 5.323763990884148e-05, 4219.808566048872
0.03655625965643686, 2126228.9387139147, 0.03369331054345212, 0.026844101844426062, 24.157547010159547, 0, 0, 1, 1.0, 5.323763990884148e-05, 4215.401882698475
0.03699554756104232, 2126228.9387139147, 0.03369331054345212, 0.026844101844426062, 24.157547010159547, 0, 0, 1, 1.0, 5.323763990884148e-05, 4180.435994164529
0.03699554756104232, 2126228.9387139147, 0.03325348817511532, 0.026844101844426062, 24.157547010159547, 0, 0, 1, 1.0, 5.323763990884148e-05, 4176.016361129845
