W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.023912955860667124, 7282.5881488316145, 0.03653910057979151, 0.031097977205507006, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 14124.45910748081
0.023912955860667124, 7282.5881488316145, 0.03653910057979151, 0.22978469813475788, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 13017.907187689123
0.023912955860667124, 53811.45237712432, 0.03653910057979151, 0.22978469813475788, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 12505.042645611595
0.023912955860667124, 397615.8403795067, 0.03653910057979151, 0.22978469813475788, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 12424.537056211642
0.023912955860667124, 397615.8403795067, 0.03653910057979151, 1.6978920251935712, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 12339.16723970696
0.039425798972795176, 397615.8403795067, 0.03653910057979151, 1.6978920251935712, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 7115.060499349928
0.039425798972795176, 229404.38371123423, 0.03653910057979151, 1.6978920251935712, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 6874.265682380159
0.039425798972795176, 125271.86730374812, 0.03653910057979151, 1.6978920251935712, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 6445.984799945127
0.039425798972795176, 64391.801169793915, 0.03653910057979151, 1.6978920251935712, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 5732.361257649431
0.039425798972795176, 30967.43950601737, 0.03653910057979151, 1.6978920251935712, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4891.135984257567
0.039425798972795176, 30967.43950601737, 0.03653910057979151, 0.7589134774524378, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4881.2603816508245
0.039425798972795176, 30967.43950601737, 0.03653910057979151, 0.3129699800153382, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4842.879046723306
0.039425798972795176, 30967.43950601737, 0.03653910057979151, 0.1922752617832065, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4832.112115341415
0.039425798972795176, 27084.510964227517, 0.03653910057979151, 0.1922752617832065, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4811.15825339786
0.039425798972795176, 27084.510964227517, 0.03653910057979151, 0.22280561977325172, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4794.69220196984
0.039425798972795176, 27084.510964227517, 0.03653910057979151, 0.2620168028945796, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4787.750627265917
0.039425798972795176, 24774.183332107914, 0.03653910057979151, 0.2620168028945796, 0.912888165971502, 0, 0, 1, 1.0, 6.084856666874747e-06, 4782.563775853878
