W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.2554826811853088, 3096.2505645900696, 1333.662317494425, 0.09478823062096484, 0, 0, 0, 0, 1.0, 0.02678147385998579, 16935.35553144662
0.2554826811853088, 3096.2505645900696, 1333.662317494425, 0.09478823062096484, 0, 0, 0, 0, 1.0, 0.1978898127634798, 15953.970415269469
0.2554826811853088, 3096.2505645900696, 9854.505680996166, 0.09478823062096484, 0, 0, 0, 0, 1.0, 0.1978898127634798, 14165.802967938424
0.2554826811853088, 3096.2505645900696, 9854.505680996166, 0.034870641310470345, 0, 0, 0, 0, 1.0, 0.1978898127634798, 14086.385615441977
0.14740068446536225, 3096.2505645900696, 9854.505680996166, 0.034870641310470345, 0, 0, 0, 0, 1.0, 0.1978898127634798, 13927.74461063268
0.14740068446536225, 5670.015685669388, 9854.505680996166, 0.034870641310470345, 0, 0, 0, 0, 1.0, 0.1978898127634798, 13273.553376804994
0.14740068446536225, 5670.015685669388, 9854.505680996166, 0.04863752012013304, 0, 0, 0, 0, 1.0, 0.1978898127634798, 13213.515944741368
0.14740068446536225, 8176.113244160407, 9854.505680996166, 0.04863752012013304, 0, 0, 0, 0, 1.0, 0.1978898127634798, 13018.56315657533
0.14740068446536225, 8176.113244160407, 9854.505680996166, 0.04863752012013304, 0, 0, 0, 0, 1.0, 0.29599361246933414, 12966.285382309961
0.14740068446536225, 8176.113244160407, 9854.505680996166, 0.07573841549883222, 0, 0, 0, 0, 1.0, 0.29599361246933414, 12587.837185699826
0.14740068446536225, 13308.40990617504, 9854.505680996166, 0.07573841549883222, 0, 0, 0, 0, 1.0, 0.29599361246933414, 12227.68634300183
0.14740068446536225, 13308.40990617504, 16841.161559247143, 0.07573841549883222, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11583.312659411737
0.14740068446536225, 13308.40990617504, 30365.676419434436, 0.07573841549883222, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11451.893483886764
0.14740068446536225, 15650.53439305197, 30365.676419434436, 0.07573841549883222, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11418.255699054302
0.14740068446536225, 15650.53439305197, 30365.676419434436, 0.08280143557074429, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11180.922616049436
0.14740068446536225, 17263.26700650695, 30365.676419434436, 0.08280143557074429, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11073.359152255201
0.14740068446536225, 19229.862804933284, 30365.676419434436, 0.08280143557074429, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11021.541585805395
0.14740068446536225, 19229.862804933284, 30365.676419434436, 0.08786322206113863, 0, 0, 0, 0, 1.0, 0.29599361246933414, 11008.103905032242
0.14740068446536225, 20526.852925772095, 30365.676419434436, 0.08786322206113863, 0, 0, 0, 0, 1.0, 0.29599361246933414, 10931.558760088003
0.14740068446536225, 22054.802545742732, 30365.676419434436, 0.08786322206113863, 0, 0, 0, 0, 1.0, 0.29599361246933414, 10872.01812746988
0.14740068446536225, 23867.23216085478, 30365.676419434436, 0.08786322206113863, 0, 0, 0, 0, 1.0, 0.29599361246933414, 10840.926606854538
