W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.09737311465853246, 2225.743184322676, 1.7034630363762053, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 16193.953788384157
0.09737311465853246, 2225.743184322676, 12.586983938238525, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 14772.11412170542
0.09737311465853246, 16446.141250772795, 12.586983938238525, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 12779.881344582824
0.09737311465853246, 121521.46031289767, 12.586983938238525, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 12314.623749834962
0.09737311465853246, 897928.8874759756, 12.586983938238525, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 12251.515898027159
0.09737311465853246, 897928.8874759756, 20.752428152934726, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 12023.592952387393
0.09737311465853246, 897928.8874759756, 15.76296591419824, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 11942.912958424875
0.09737311465853246, 897928.8874759756, 18.336860321771507, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 11906.974500041722
0.08960065608625094, 897928.8874759756, 18.336860321771507, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 11871.302686316421
0.08960065608625094, 897928.8874759756, 20.093964759352293, 0.0007621982618621772, 0, 0, 0, 0, 1.0, 2.462662799484788, 11850.779193463606
