W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.020244583703337656, 5237.599917908856, 18.82888417092545, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 16132.257701094617
0.020244583703337656, 708.8320683702544, 18.82888417092545, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 16095.083336201944
0.14958836468345915, 708.8320683702544, 18.82888417092545, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 16072.988547655339
0.14958836468345915, 708.8320683702544, 2.548212372301569, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 15830.789705904728
0.14958836468345915, 5237.599917908857, 2.548212372301569, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 13368.257559556216
0.14958836468345915, 14237.272681590232, 2.548212372301569, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 13247.749030213397
0.14958836468345915, 8214.191773978766, 2.548212372301569, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 13141.186343970938
0.14958836468345915, 8214.191773978766, 4.6664195354873055, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 13034.679085092997
0.10724728966881517, 8214.191773978766, 4.6664195354873055, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12699.432289859104
0.10724728966881517, 11844.793008782037, 4.6664195354873055, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12415.40954764125
0.10724728966881517, 17716.844655420944, 4.6664195354873055, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12307.479232936186
0.10724728966881517, 17716.844655420944, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12249.662083206773
0.10724728966881517, 22603.516691043926, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12196.204232715905
0.10724728966881517, 29549.124073242623, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12173.46986485431
0.09255152862659709, 29549.124073242623, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12145.129476020991
0.09255152862659709, 34749.42430036397, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12095.590634656957
0.09255152862659709, 41532.77186561357, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12050.752278564143
0.09255152862659709, 50533.40347942688, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 12011.052859574183
0.09255152862659709, 62702.51281023428, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 11976.700973542489
0.09255152862659709, 79499.05776230727, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 11947.669839553322
0.09255152862659709, 103215.92778414511, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 11923.718890457052
0.09255152862659709, 137552.957963238, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 11904.438322326538
0.09255152862659709, 188653.7613753704, 3.7394814716237197, 0.00010885035573548869, 0, 0, 0, 0, 1.0, 1.7089364317362372, 11889.303358874293
