W, K, Scale, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.025979320012752063, 51013.376985903145, 0.03373123220930246, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 14096.123329809398
0.025979320012752063, 51013.376985903145, 0.24924196708059232, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 11688.413280469918
0.025979320012752063, 376940.7043447361, 0.24924196708059232, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 11562.31362602669
0.025979320012752063, 376940.7043447361, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 11437.506646111791
0.025979320012752063, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 11418.685315620802
0.033358107204638145, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 6487.036685573156
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 6.532428383161723e-05, 5655.944296455188
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 5.615489464052998e-05, 5631.19393190525
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 4.754795820860144e-05, 5593.777443530923
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 3.9595930514216416e-05, 5535.865790922553
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 3.237584429168334e-05, 5443.980390612847
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 2.5944703200433827e-05, 5298.0548759321
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 2.0335697427790816e-05, 5077.065341638026
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 1.555573272134044e-05, 4773.984043355738
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 1.1584705920568756e-05, 4432.64160864957
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.0008141555466992989, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4295.61571252312
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.000569929032558939, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4285.620819560006
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.00038498651269172526, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4278.331057777115
0.03827514911460108, 2785236.0103736874, 1.841662876966323, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4273.175220703279
0.03827514911460108, 1732638.3787927749, 1.841662876966323, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4268.5082646812325
0.03827514911460108, 1027870.616868173, 1.841662876966323, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4260.407018049652
0.03827514911460108, 578751.3602501336, 1.841662876966323, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4246.2431520937325
0.03827514911460108, 307681.19634133164, 1.841662876966323, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4222.702264683924
0.03827514911460108, 153557.41035200452, 1.841662876966323, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4193.540006774322
0.03827514911460108, 153557.41035200452, 2.699086051549578, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4103.606413042186
0.03827514911460108, 100847.1252792658, 2.699086051549578, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4054.7471011416283
0.03827514911460108, 63503.18979075259, 2.699086051549578, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4041.892365598687
0.03827514911460108, 72116.43268281971, 2.699086051549578, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4037.130408153241
0.038442862783111924, 72116.43268281971, 2.699086051549578, 0.00025005337620803356, 0, 0, 0, 1, 1.0, 8.376816632644132e-06, 4030.202542688664
