W, K, Scale, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.5322310774284181, 1241.0766965980604, 0.06727642166626216, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 14304.148191336011
0.07202964361110252, 1241.0766965980604, 0.06727642166626216, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 13217.506698893345
0.07202964361110252, 1241.0766965980604, 0.009104873581349376, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 13188.863920467255
0.07202964361110252, 9170.385334238603, 0.009104873581349376, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 12415.459467420513
0.07202964361110252, 9170.385334238603, 0.00123221064496547, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 11774.81477478481
0.07202964361110252, 9170.385334238603, 0.0001667615766435711, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 11687.292613344429
0.07202964361110252, 9170.385334238603, 2.2568725208041793e-05, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 11675.474031558071
0.07202964361110252, 3373.596232086488, 2.2568725208041793e-05, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 9341.65044958317
0.07202964361110252, 5847.295850329979, 2.2568725208041793e-05, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 8420.606084086823
0.05322763684912695, 5847.295850329979, 2.2568725208041793e-05, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 7133.195804518447
0.05322763684912695, 8155.799804100555, 2.2568725208041793e-05, 0.049519187750312686, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 6336.487565746658
0.05322763684912695, 8155.799804100555, 2.2568725208041793e-05, 0.07140623752218048, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 6030.042641110412
0.0481307312345274, 8155.799804100555, 2.2568725208041793e-05, 0.07140623752218048, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5801.682377845199
0.0481307312345274, 9110.721156060146, 2.2568725208041793e-05, 0.07140623752218048, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5592.815775059411
0.0481307312345274, 9110.721156060146, 2.2568725208041793e-05, 0.08065493915427256, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5486.717436832329
0.0481307312345274, 9110.721156060146, 2.2568725208041793e-05, 0.09221790832481011, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5441.563611283342
0.0481307312345274, 9807.405214007445, 2.2568725208041793e-05, 0.09221790832481011, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5435.631475090668
0.04621912392297077, 9807.405214007445, 2.2568725208041793e-05, 0.09221790832481011, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5324.8776644681975
0.04621912392297077, 10254.51076018109, 2.2568725208041793e-05, 0.09221790832481011, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5281.599346811016
0.04621912392297077, 10769.904526119635, 2.2568725208041793e-05, 0.09221790832481011, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5261.794447726058
0.04621912392297077, 10769.904526119635, 2.2568725208041793e-05, 0.09732891151077312, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5247.365845722781
0.04621912392297077, 10769.904526119635, 2.2568725208041793e-05, 0.10327878624439532, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5240.993892807511
0.04473512104603373, 10769.904526119635, 2.2568725208041793e-05, 0.10327878624439532, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5200.510236973317
0.04473512104603373, 11163.548281460658, 2.2568725208041793e-05, 0.10327878624439532, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5164.149002584032
0.04473512104603373, 11613.194422109986, 2.2568725208041793e-05, 0.10327878624439532, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5139.568212846565
0.04473512104603373, 11613.194422109986, 2.2568725208041793e-05, 0.10786374911527663, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5124.964335027422
0.04473512104603373, 11613.194422109986, 2.2568725208041793e-05, 0.11314264726838376, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5114.067443805161
0.04473512104603373, 11613.194422109986, 2.2568725208041793e-05, 0.11924831279041924, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5107.438372849834
0.04409318721816003, 11613.194422109986, 2.2568725208041793e-05, 0.11924831279041924, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5089.558832811657
0.04409318721816003, 11799.30789018744, 2.2568725208041793e-05, 0.11924831279041924, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5078.7479039497475
0.04409318721816003, 12007.479512331474, 2.2568725208041793e-05, 0.11924831279041924, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5069.798804113546
0.04409318721816003, 12240.71276041138, 2.2568725208041793e-05, 0.11924831279041924, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5063.544344588646
0.04386053329341393, 12240.71276041138, 2.2568725208041793e-05, 0.11924831279041924, 0, 0, 0, 1, 1.0, 0.0007227359371968298, 5057.705532950276
