W, K, Scale, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.27412852307884816, 80765.35457258587, 2.6980087727339233, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 0.0001708313335875923, 468148.64116718475
0.03709926131411024, 80765.35457258587, 2.6980087727339233, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 0.0001708313335875923, 4729.38009623185
0.03709926131411024, 80765.35457258587, 2.6980087727339233, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 2.311950691676507e-05, 4538.850793833241
0.03709926131411024, 80765.35457258587, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 2.311950691676507e-05, 4340.936326526906
0.03709926131411024, 242632.5341189492, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 2.311950691676507e-05, 4260.5298603929405
0.03709926131411024, 242632.5341189492, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.708458707557409e-05, 4203.2189724921245
0.03709926131411024, 338423.50804330764, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.708458707557409e-05, 4191.61263605913
0.03709926131411024, 488003.75160187046, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.708458707557409e-05, 4184.346153884074
0.03709926131411024, 729931.4265756003, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.708458707557409e-05, 4179.941877894945
0.03761629668830731, 729931.4265756003, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.708458707557409e-05, 4168.814423780748
0.03761629668830731, 729931.4265756003, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.682645523316479e-05, 4163.689730972749
0.03761629668830731, 729931.4265756003, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.6547012575983402e-05, 4158.822678185516
0.03761629668830731, 729931.4265756003, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.624498279766422e-05, 4154.468522762145
0.03742621803548422, 729931.4265756003, 0.9925419595890046, 0.00011465101712668199, 0, 0, 0, 1, 1.0, 1.624498279766422e-05, 4147.57531504635
