W, K, Scale, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.6474511975302504, 20616.378053221448, 0.4355244779287799, 0.16363126590866098, 0, 0, 0, 1, 1.0, 0.000383646464054742, 143098.87466445964
0.6474511975302504, 2790.123363145811, 0.4355244779287799, 0.16363126590866098, 0, 0, 0, 1, 1.0, 0.000383646464054742, 18373.597797598337
0.08762299119964051, 2790.123363145811, 0.4355244779287799, 0.16363126590866098, 0, 0, 0, 1, 1.0, 0.000383646464054742, 11772.447650623006
0.08762299119964051, 2790.123363145811, 0.05894182857696931, 0.16363126590866098, 0, 0, 0, 1, 1.0, 0.000383646464054742, 11619.451992736465
0.08762299119964051, 2790.123363145811, 0.05894182857696931, 0.022145083718114123, 0, 0, 0, 1, 1.0, 0.000383646464054742, 10828.382111885965
0.08762299119964051, 2790.123363145811, 0.05894182857696931, 0.022145083718114123, 0, 0, 0, 1, 1.0, 5.192090287557346e-05, 10276.087211007529
0.08762299119964051, 2790.123363145811, 0.05894182857696931, 0.002997011177289475, 0, 0, 0, 1, 1.0, 5.192090287557346e-05, 9884.03460034
0.08762299119964051, 2790.123363145811, 0.05894182857696931, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 5.192090287557346e-05, 9873.073957558177
0.08762299119964051, 4600.135736695876, 0.05894182857696931, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 5.192090287557346e-05, 8280.516950461028
0.08762299119964051, 4600.135736695876, 0.05894182857696931, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 8206.31714461654
0.08762299119964051, 4600.135736695876, 0.079762303147513, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 8009.125458672748
0.06282125176461004, 4600.135736695876, 0.079762303147513, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 7666.335293762412
0.06282125176461004, 6633.355674269965, 0.079762303147513, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 6259.273103034353
0.06282125176461004, 6633.355674269965, 0.11930443471450661, 0.0004056013565417652, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 5790.63186446486
0.06282125176461004, 6633.355674269965, 0.11930443471450661, 0.0002604681390496944, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 5779.626488627379
0.06282125176461004, 6633.355674269965, 0.11930443471450661, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 5772.156536055972
0.05494425465413303, 6633.355674269965, 0.11930443471450661, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 5501.287172263002
0.05494425465413303, 7686.6306589588585, 0.11930443471450661, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 5107.64517067229
0.05494425465413303, 7686.6306589588585, 0.14030061982661407, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 4921.3629915043275
0.05494425465413303, 7686.6306589588585, 0.16768835033050916, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.9955755068845773e-05, 4907.339043309349
0.05494425465413303, 7686.6306589588585, 0.16768835033050916, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.4620260177866e-05, 4875.346926832889
0.05494425465413303, 7686.6306589588585, 0.20806991436874922, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.4620260177866e-05, 4843.455105169444
0.05494425465413303, 7686.6306589588585, 0.20806991436874922, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4798.009435652939
0.05494425465413303, 7686.6306589588585, 0.2221035362472586, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4789.692671523968
0.051137734380635604, 7686.6306589588585, 0.2221035362472586, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4737.699812525197
0.051137734380635604, 8318.306096443765, 0.2221035362472586, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4542.902004155506
0.051137734380635604, 9073.266548362619, 0.2221035362472586, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4471.814813782646
0.051137734380635604, 9073.266548362619, 0.24437519567831076, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4423.4898089439075
0.051137734380635604, 9073.266548362619, 0.2575627358562811, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4417.107049735534
0.04826507498439847, 9073.266548362619, 0.2575627358562811, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4383.071705588972
0.04826507498439847, 9669.03243382488, 0.2575627358562811, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4276.404506027881
0.04826507498439847, 9669.03243382488, 0.2762258456857199, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4219.661412228841
0.04826507498439847, 9669.03243382488, 0.2983209287421803, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4183.117916480561
0.04826507498439847, 9669.03243382488, 0.32467217770785095, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.1865233532242015e-05, 4170.812597902102
0.04826507498439847, 9669.03243382488, 0.32467217770785095, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4165.166909051192
0.04826507498439847, 10177.090458769451, 0.32467217770785095, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4160.764062230627
0.04692460715862763, 10177.090458769451, 0.32467217770785095, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4135.993362266469
0.04692460715862763, 10497.338661006153, 0.32467217770785095, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4106.710747739685
0.04692460715862763, 10861.263237867151, 0.32467217770785095, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4093.82597031401
0.04692460715862763, 10861.263237867151, 0.33707482538062794, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4081.3680506259066
0.04692460715862763, 10861.263237867151, 0.3512656534659881, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4073.893298164944
0.04639546898690784, 10861.263237867151, 0.3512656534659881, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4060.194244820494
0.04639546898690784, 10997.600098828607, 0.3512656534659881, 0.00016002039435063453, 0, 0, 0, 1, 1.0, 2.0870621251972116e-05, 4054.9521858355242
