W, K, Scale, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.4670235230426888, 67565.15013517706, 1.8204099696309706, 0.004224667080741896, 0, 0, 0, 1, 1.0, 0.0006251808294416209, 482913.49241741194
0.4670235230426888, 9143.948730468448, 1.8204099696309706, 0.004224667080741896, 0, 0, 0, 1, 1.0, 0.0006251808294416209, 59739.22197617975
0.06320476076914301, 9143.948730468448, 1.8204099696309706, 0.004224667080741896, 0, 0, 0, 1, 1.0, 0.0006251808294416209, 13340.518923500955
0.06320476076914301, 9143.948730468448, 0.24636569884676093, 0.004224667080741896, 0, 0, 0, 1, 1.0, 0.0006251808294416209, 12740.895646128998
0.06320476076914301, 9143.948730468448, 0.03334197163321242, 0.004224667080741896, 0, 0, 0, 1, 1.0, 0.0006251808294416209, 8396.604152494394
0.06320476076914301, 9143.948730468448, 0.03334197163321242, 0.004224667080741896, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 8064.70132260605
0.06320476076914301, 9143.948730468448, 0.03334197163321242, 0.011483835756869818, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 7970.399501614052
0.06320476076914301, 5275.599486172663, 0.03334197163321242, 0.011483835756869818, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 7465.036414217346
0.06320476076914301, 5275.599486172663, 0.06105755920192704, 0.011483835756869818, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 6975.238342331001
0.06320476076914301, 5275.599486172663, 0.06105755920192704, 0.005902880548031924, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 6831.05732778756
0.06320476076914301, 5275.599486172663, 0.06105755920192704, 0.002838825641798867, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 6774.101764881745
0.06320476076914301, 5275.599486172663, 0.06105755920192704, 0.0012688810641260347, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 6756.396512506244
0.06320476076914301, 6583.308592512816, 0.06105755920192704, 0.0012688810641260347, 0, 0, 0, 1, 1.0, 8.460902462658222e-05, 6382.503092326715
0.06320476076914301, 6583.308592512816, 0.06105755920192704, 0.0012688810641260347, 0, 0, 0, 1, 1.0, 6.631733310550677e-05, 6276.5489861604165
0.06320476076914301, 6583.308592512816, 0.06105755920192704, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 6.631733310550677e-05, 6269.072480752758
0.05454400986474072, 6583.308592512816, 0.06105755920192704, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 6.631733310550677e-05, 6193.103576297274
0.05454400986474072, 7741.893905701678, 0.06105755920192704, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 6.631733310550677e-05, 5766.252913612021
0.05454400986474072, 7741.893905701678, 0.07297645149701859, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 6.631733310550677e-05, 5378.341452871849
0.05454400986474072, 7741.893905701678, 0.08879129184847115, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 6.631733310550677e-05, 5246.624245699096
0.05454400986474072, 7741.893905701678, 0.08879129184847115, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 5.344667065644519e-05, 5172.235480423059
0.05454400986474072, 7741.893905701678, 0.09997902394294886, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 5.344667065644519e-05, 5134.016107341316
0.05454400986474072, 7741.893905701678, 0.09997902394294886, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.690598791057975e-05, 5087.087050037168
0.05454400986474072, 7741.893905701678, 0.10742112489193872, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.690598791057975e-05, 5071.269088835552
0.0504020474394555, 7741.893905701678, 0.10742112489193872, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.690598791057975e-05, 5014.386026742902
0.0504020474394555, 8444.539811489532, 0.10742112489193872, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.690598791057975e-05, 4805.787748809951
0.0504020474394555, 8444.539811489532, 0.11819288814126569, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.690598791057975e-05, 4714.458391107291
0.0504020474394555, 9380.539178292489, 0.11819288814126569, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.690598791057975e-05, 4673.913086046281
0.0504020474394555, 9380.539178292489, 0.11819288814126569, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.1784123045250555e-05, 4665.263641885887
0.0504020474394555, 9380.539178292489, 0.13422395771478005, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 4.1784123045250555e-05, 4618.362210224647
0.0504020474394555, 9380.539178292489, 0.13422395771478005, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 3.632860546997534e-05, 4601.546235688033
0.0504020474394555, 9380.539178292489, 0.15655569169103503, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 3.632860546997534e-05, 4565.18759241292
0.0504020474394555, 9380.539178292489, 0.15655569169103503, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4545.14738007803
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.0009706268869706982, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4509.474599907348
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.0007908422199148666, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4499.441394383276
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.0006312932250490432, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4490.626122560221
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.0004927045113481375, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4483.044807591393
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.0003751262798069666, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4476.673932587642
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 3.067086496517218e-05, 4471.452940655974
0.0504020474394555, 9380.539178292489, 0.18860093212598597, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.6006897706123804e-05, 4459.579520020042
0.0504020474394555, 9380.539178292489, 0.22612316561825407, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.6006897706123804e-05, 4416.913282467674
0.0504020474394555, 9380.539178292489, 0.22612316561825407, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.3536824950526543e-05, 4394.86409049348
0.0504020474394555, 9380.539178292489, 0.25235958004079795, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.3536824950526543e-05, 4385.028083557995
0.0504020474394555, 9380.539178292489, 0.25235958004079795, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4378.892821187133
0.0504020474394555, 9380.539178292489, 0.28820813195815403, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4348.509951139485
0.0504020474394555, 8719.674286606158, 0.28820813195815403, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4342.482156957854
0.0504020474394555, 9077.168745587005, 0.28820813195815403, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4330.351469996718
0.04822286597008424, 9077.168745587005, 0.28820813195815403, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4322.906984059902
0.04822286597008424, 9529.389671703897, 0.28820813195815403, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4240.309947896387
0.04822286597008424, 10052.89696115217, 0.28820813195815403, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4199.363727120526
0.04822286597008424, 10052.89696115217, 0.30567152940057163, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4171.7428560726885
0.04822286597008424, 10052.89696115217, 0.326105876726411, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4158.454013134823
0.047372305132677255, 10052.89696115217, 0.326105876726411, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4133.7889004113995
0.047372305132677255, 10251.621917052264, 0.326105876726411, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4120.022171919112
0.047372305132677255, 10474.759625001185, 0.326105876726411, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4113.074516840043
0.047372305132677255, 10474.759625001185, 0.3339221733708581, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4107.03676853058
0.047372305132677255, 10474.759625001185, 0.34273665577653994, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4102.862307921221
0.046698303665973315, 10474.759625001185, 0.34273665577653994, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4091.8617602803465
0.046698303665973315, 10641.18074420456, 0.34273665577653994, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4081.1286435888337
0.046698303665973315, 10827.299486792193, 0.34273665577653994, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4074.3187869240232
0.046698303665973315, 10827.299486792193, 0.34933646206705404, 0.00027792495020137443, 0, 0, 0, 1, 1.0, 2.085958501370017e-05, 4069.3818409897135
