W, K, Conc_treshold, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0067962037604875885, 2236.6473210613653, 3068.0817070949524, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.020690221423950286, 15808.47876118881
0.050217530846006234, 2236.6473210613653, 3068.0817070949524, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.020690221423950286, 11027.69703745912
0.050217530846006234, 16526.712528845383, 3068.0817070949524, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.020690221423950286, 10789.464822623308
0.050217530846006234, 16526.712528845383, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.020690221423950286, 4259.757066234805
0.050217530846006234, 10023.957853001633, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.020690221423950286, 3986.1823499264933
0.050217530846006234, 10023.957853001633, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.0119372193272784, 3684.161644534872
0.050217530846006234, 11660.7443055024, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.0119372193272784, 3607.621769891991
0.050217530846006234, 11660.7443055024, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.014098045823194846, 3567.2168765062293
0.050217530846006234, 11660.7443055024, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3559.4950156481455
0.049902601271443914, 11660.7443055024, 22670.22784982752, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3553.9823919680675
0.049902601271443914, 11660.7443055024, 22513.8878152755, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3549.908293747919
0.049902601271443914, 11660.7443055024, 22343.158769110625, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3545.864389032405
0.049902601271443914, 11660.7443055024, 22156.85180160261, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3541.914444888356
0.049902601271443914, 11660.7443055024, 21953.70793995254, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3538.1186550019374
0.049902601271443914, 11660.7443055024, 21732.400236060927, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3534.5772048315653
0.049625292714573256, 11660.7443055024, 21732.400236060927, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3527.7379443461596
0.049625292714573256, 11660.7443055024, 21599.593660428025, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3523.8241782548885
0.049625292714573256, 11660.7443055024, 21454.44361119912, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3519.963917793096
0.049625292714573256, 11660.7443055024, 21295.90490697928, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3516.1261887372307
0.049625292714573256, 11660.7443055024, 21122.865115441018, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3512.3259265448023
0.04940310908779927, 11660.7443055024, 21122.865115441018, 1.852159690682961e-05, 0, 0, 0, 0, 1.0, 0.01544897168740843, 3507.7059726119633
