W, K, Kin_const, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.002756331673658171, 1700.070471770716, 12.410738501252588, 0.004148367504051499, 0, 0, 0, 0, 1.0, 0.18096820236964403, 16076.791460619777
0.020366689363919634, 1700.070471770716, 12.410738501252588, 0.004148367504051499, 0, 0, 0, 0, 1.0, 0.18096820236964403, 15869.45228568005
0.020366689363919634, 1700.070471770716, 12.410738501252588, 0.03065252020641745, 0, 0, 0, 0, 1.0, 0.18096820236964403, 14996.817588685264
0.1504906102594964, 1700.070471770716, 12.410738501252588, 0.03065252020641745, 0, 0, 0, 0, 1.0, 0.18096820236964403, 12524.42078827765
0.1504906102594964, 2802.9423484975814, 12.410738501252588, 0.03065252020641745, 0, 0, 0, 0, 1.0, 0.18096820236964403, 11493.273149112381
0.08682552905326016, 2802.9423484975814, 12.410738501252588, 0.03065252020641745, 0, 0, 0, 0, 1.0, 0.18096820236964403, 10599.2555575282
0.08682552905326016, 5132.894367065674, 12.410738501252588, 0.03065252020641745, 0, 0, 0, 0, 1.0, 0.18096820236964403, 9667.51529087772
0.062249511749978906, 5132.894367065674, 12.410738501252588, 0.03065252020641745, 0, 0, 0, 0, 1.0, 0.18096820236964403, 8717.736525447017
0.062249511749978906, 5132.894367065674, 12.410738501252588, 0.04420066721508493, 0, 0, 0, 0, 1.0, 0.18096820236964403, 7637.363342386913
0.062249511749978906, 7677.5248049133015, 12.410738501252588, 0.04420066721508493, 0, 0, 0, 0, 1.0, 0.18096820236964403, 7434.587979519669
0.04988426223497718, 7677.5248049133015, 12.410738501252588, 0.04420066721508493, 0, 0, 0, 0, 1.0, 0.18096820236964403, 7004.150740079655
0.04988426223497718, 7677.5248049133015, 12.410738501252588, 0.05639212504161974, 0, 0, 0, 0, 1.0, 0.18096820236964403, 6233.05494267563
0.04988426223497718, 7677.5248049133015, 12.410738501252588, 0.0737202941641766, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5824.802809173668
0.04988426223497718, 7677.5248049133015, 12.410738501252588, 0.09899027217604356, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5747.451585013707
0.04988426223497718, 9028.679373412806, 12.410738501252588, 0.09899027217604356, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5687.078859824349
0.04988426223497718, 9028.679373412806, 12.410738501252588, 0.08282266785814572, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5621.346599871874
0.047497050935935696, 9028.679373412806, 12.410738501252588, 0.08282266785814572, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5478.621828202546
0.047497050935935696, 9529.076854561665, 12.410738501252588, 0.08282266785814572, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5416.18155640275
0.047497050935935696, 10111.60482833259, 12.410738501252588, 0.08282266785814572, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5391.329690945251
0.047497050935935696, 10111.60482833259, 12.410738501252588, 0.08840878061844952, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5371.516954231016
0.045822232408111924, 10111.60482833259, 12.410738501252588, 0.08840878061844952, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5327.637226717877
0.045822232408111924, 10518.880720566736, 12.410738501252588, 0.08840878061844952, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5285.595540172911
0.045822232408111924, 10985.856362911147, 12.410738501252588, 0.08840878061844952, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5259.4427131216125
0.045822232408111924, 10985.856362911147, 12.410738501252588, 0.09273554426752695, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5234.328537269334
0.045822232408111924, 10985.856362911147, 12.410738501252588, 0.09773995444327908, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5215.633032632436
0.045822232408111924, 10985.856362911147, 12.410738501252588, 0.10355727884627719, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5204.345926045045
0.044388101448023985, 10985.856362911147, 12.410738501252588, 0.10355727884627719, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5194.155585193104
0.044388101448023985, 11376.916158611224, 12.410738501252588, 0.10355727884627719, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5155.3738701750035
0.044388101448023985, 11823.178948825884, 12.410738501252588, 0.10355727884627719, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5126.466104280634
0.044388101448023985, 12334.312250775307, 12.410738501252588, 0.10355727884627719, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5111.717056331015
0.044388101448023985, 12334.312250775307, 12.410738501252588, 0.10849241422190041, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5096.548229655232
0.044388101448023985, 12334.312250775307, 12.410738501252588, 0.11419313371666816, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5085.868176268142
0.044388101448023985, 12334.312250775307, 12.410738501252588, 0.1208104969048136, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5080.258727058575
0.043705770716331804, 12334.312250775307, 12.410738501252588, 0.1208104969048136, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5048.611474904298
0.043705770716331804, 12546.295270316203, 12.410738501252588, 0.1208104969048136, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5041.031642561354
0.043705770716331804, 12783.686929856525, 12.410738501252588, 0.1208104969048136, 0, 0, 0, 0, 1.0, 0.18096820236964403, 5035.893819967214
