W, K, Kin_const, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.012357690047920011, 5165.356271120101, 34.44093263979894, 0.1861564219504608, 0, 0, 0, 0, 1.0, 0.016773374552205834, 15233.763195946705
0.09131166501727796, 5165.356271120101, 34.44093263979894, 0.1861564219504608, 0, 0, 0, 0, 1.0, 0.016773374552205834, 14988.213592675198
0.09131166501727796, 5165.356271120101, 34.44093263979894, 0.02519353209098, 0, 0, 0, 0, 1.0, 0.016773374552205834, 10350.924705113765
0.09131166501727796, 5165.356271120101, 254.48598337496605, 0.02519353209098, 0, 0, 0, 0, 1.0, 0.016773374552205834, 10332.277262711174
0.09131166501727796, 5165.356271120101, 1880.411207549157, 0.02519353209098, 0, 0, 0, 0, 1.0, 0.016773374552205834, 10316.630822957006
0.09131166501727796, 5165.356271120101, 1880.411207549157, 0.041537112242465, 0, 0, 0, 0, 1.0, 0.016773374552205834, 9904.59988589198
0.05268224781724503, 5165.356271120101, 1880.411207549157, 0.041537112242465, 0, 0, 0, 0, 1.0, 0.016773374552205834, 8326.141440132471
0.05268224781724503, 9459.070081170667, 1880.411207549157, 0.041537112242465, 0, 0, 0, 0, 1.0, 0.016773374552205834, 6994.521224442401
0.05268224781724503, 9459.070081170667, 1880.411207549157, 0.08080891539744485, 0, 0, 0, 0, 1.0, 0.016773374552205834, 6163.897331583464
0.05268224781724503, 9459.070081170667, 3910.0121458356098, 0.08080891539744485, 0, 0, 0, 0, 1.0, 0.016773374552205834, 6010.009074311748
0.05268224781724503, 9459.070081170667, 8747.740866468333, 0.08080891539744485, 0, 0, 0, 0, 1.0, 0.016773374552205834, 5788.844541318142
0.05268224781724503, 9459.070081170667, 8747.740866468333, 0.08080891539744485, 0, 0, 0, 0, 1.0, 0.04067335790289822, 5738.870075138565
0.05268224781724503, 9459.070081170667, 8747.740866468333, 0.08080891539744485, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5730.066763111711
0.05268224781724503, 8273.02132212389, 8747.740866468333, 0.08080891539744485, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5617.657726948287
0.05268224781724503, 8273.02132212389, 8747.740866468333, 0.09364012983964903, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5463.375586016837
0.05268224781724503, 8273.02132212389, 8747.740866468333, 0.101546160777479, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5448.098308167002
0.04818841541927006, 8273.02132212389, 8747.740866468333, 0.101546160777479, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5381.099421856247
0.04818841541927006, 9125.527119237173, 8747.740866468333, 0.101546160777479, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5179.820046193013
0.04818841541927006, 9125.527119237173, 8747.740866468333, 0.11311409013036701, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5063.365965431239
0.04818841541927006, 9125.527119237173, 8747.740866468333, 0.1273665028404873, 0, 0, 0, 0, 1.0, 0.06620477274075705, 5011.534708598866
0.04818841541927006, 9125.527119237173, 9967.546701486386, 0.1273665028404873, 0, 0, 0, 0, 1.0, 0.06620477274075705, 4991.209033566911
0.04818841541927006, 9125.527119237173, 11506.67603211969, 0.1273665028404873, 0, 0, 0, 0, 1.0, 0.06620477274075705, 4983.207905353682
0.04818841541927006, 9125.527119237173, 11506.67603211969, 0.14916021190027892, 0, 0, 0, 0, 1.0, 0.06620477274075705, 4944.290150994229
0.04818841541927006, 9125.527119237173, 13690.125513348987, 0.14916021190027892, 0, 0, 0, 0, 1.0, 0.06620477274075705, 4905.991141450119
0.04818841541927006, 9125.527119237173, 16573.366267657027, 0.14916021190027892, 0, 0, 0, 0, 1.0, 0.06620477274075705, 4898.336128096707
0.04818841541927006, 9125.527119237173, 16573.366267657027, 0.1840588142781353, 0, 0, 0, 0, 1.0, 0.06620477274075705, 4868.973455158626
