W, K, Kin_const, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.8884869414890281, 6811.219070937646, 131.5367050818476, 0.004257099485989372, 0, 0, 0, 0, 1.0, 0.53686044213515, 21026.04468172517
0.8884869414890281, 921.7982621519644, 131.5367050818476, 0.004257099485989372, 0, 0, 0, 0, 1.0, 0.53686044213515, 15647.778457203887
0.8884869414890281, 921.7982621519644, 131.5367050818476, 0.03145594692070431, 0, 0, 0, 0, 1.0, 0.53686044213515, 14295.815710955918
0.12024363187844934, 921.7982621519644, 131.5367050818476, 0.03145594692070431, 0, 0, 0, 0, 1.0, 0.53686044213515, 14113.64069889899
0.12024363187844934, 2505.707465512812, 131.5367050818476, 0.03145594692070431, 0, 0, 0, 0, 1.0, 0.53686044213515, 11249.505151973308
0.06937454061173239, 2505.707465512812, 131.5367050818476, 0.03145594692070431, 0, 0, 0, 0, 1.0, 0.53686044213515, 11083.16082424966
0.06937454061173239, 4588.58233104191, 131.5367050818476, 0.03145594692070431, 0, 0, 0, 0, 1.0, 0.53686044213515, 8933.305863142397
0.06937454061173239, 4588.58233104191, 131.5367050818476, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 8244.08940381059
0.06937454061173239, 4588.58233104191, 273.5093858345746, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 8152.967793993589
0.06937454061173239, 4588.58233104191, 611.9135037409052, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 7989.338097217152
0.06937454061173239, 4588.58233104191, 1483.8145339094713, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 7851.850472548575
0.06937454061173239, 5854.208202711747, 1483.8145339094713, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 7443.288764528047
0.0530678534755876, 5854.208202711747, 1483.8145339094713, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 7309.726381824157
0.0530678534755876, 7860.924456854211, 1483.8145339094713, 0.06119638116929579, 0, 0, 0, 0, 1.0, 0.53686044213515, 6379.225844190904
0.0530678534755876, 7860.924456854211, 1483.8145339094713, 0.08463144298594327, 0, 0, 0, 0, 1.0, 0.53686044213515, 5621.984717709766
0.0530678534755876, 7860.924456854211, 1483.8145339094713, 0.10115213373926449, 0, 0, 0, 0, 1.0, 0.53686044213515, 5569.320565537658
0.0530678534755876, 7860.924456854211, 1805.3742902906372, 0.10115213373926449, 0, 0, 0, 0, 1.0, 0.53686044213515, 5513.404445667825
0.0530678534755876, 7860.924456854211, 2240.1322050335043, 0.10115213373926449, 0, 0, 0, 0, 1.0, 0.53686044213515, 5485.568708579299
0.0530678534755876, 7860.924456854211, 2240.1322050335043, 0.11389733599390604, 0, 0, 0, 0, 1.0, 0.53686044213515, 5458.522731367268
0.0530678534755876, 7860.924456854211, 2552.501578637836, 0.11389733599390604, 0, 0, 0, 0, 1.0, 0.53686044213515, 5425.0506955717
0.0530678534755876, 7860.924456854211, 2946.643704461381, 0.11389733599390604, 0, 0, 0, 0, 1.0, 0.53686044213515, 5412.881787145734
0.0530678534755876, 7860.924456854211, 2946.643704461381, 0.13338633308480724, 0, 0, 0, 0, 1.0, 0.53686044213515, 5400.0894725337175
0.0530678534755876, 7860.924456854211, 3505.7841243284524, 0.13338633308480724, 0, 0, 0, 0, 1.0, 0.53686044213515, 5343.554580188086
0.0530678534755876, 7860.924456854211, 3857.3302157374155, 0.13338633308480724, 0, 0, 0, 0, 1.0, 0.53686044213515, 5332.864059051333
0.0530678534755876, 7860.924456854211, 3857.3302157374155, 0.14817097808555427, 0, 0, 0, 0, 1.0, 0.53686044213515, 5325.496007436409
0.0530678534755876, 7860.924456854211, 4330.158712929097, 0.14817097808555427, 0, 0, 0, 0, 1.0, 0.53686044213515, 5294.233259169141
0.04979803129515271, 7860.924456854211, 4330.158712929097, 0.14817097808555427, 0, 0, 0, 0, 1.0, 0.53686044213515, 5257.031526191295
0.04979803129515271, 8430.530521999655, 4330.158712929097, 0.14817097808555427, 0, 0, 0, 0, 1.0, 0.53686044213515, 5104.518334962268
0.04979803129515271, 9104.88187254468, 4330.158712929097, 0.14817097808555427, 0, 0, 0, 0, 1.0, 0.53686044213515, 5033.060558936115
0.04979803129515271, 9104.88187254468, 4330.158712929097, 0.16125919938294025, 0, 0, 0, 0, 1.0, 0.53686044213515, 4978.093967027261
0.04979803129515271, 9104.88187254468, 4330.158712929097, 0.17699540268163047, 0, 0, 0, 0, 1.0, 0.53686044213515, 4968.746984356614
0.04979803129515271, 9104.88187254468, 4797.169350040932, 0.17699540268163047, 0, 0, 0, 0, 1.0, 0.53686044213515, 4947.12338047618
0.04841498861347327, 9104.88187254468, 4797.169350040932, 0.17699540268163047, 0, 0, 0, 0, 1.0, 0.53686044213515, 4884.450565959192
0.04841498861347327, 9391.390287014696, 4797.169350040932, 0.17699540268163047, 0, 0, 0, 0, 1.0, 0.53686044213515, 4859.816255542786
0.04841498861347327, 9391.390287014696, 4797.169350040932, 0.1831315271896951, 0, 0, 0, 0, 1.0, 0.53686044213515, 4839.519931681628
0.04841498861347327, 9391.390287014696, 4797.169350040932, 0.19012724769012912, 0, 0, 0, 0, 1.0, 0.53686044213515, 4824.919628156279
0.04841498861347327, 9391.390287014696, 4797.169350040932, 0.19813159237314312, 0, 0, 0, 0, 1.0, 0.53686044213515, 4817.542551433304
0.04841498861347327, 9391.390287014696, 5019.787765124343, 0.19813159237314312, 0, 0, 0, 0, 1.0, 0.53686044213515, 4812.173622495554
0.047222031441989505, 9391.390287014696, 5019.787765124343, 0.19813159237314312, 0, 0, 0, 0, 1.0, 0.53686044213515, 4800.637993124748
0.047222031441989505, 9652.694784332789, 5019.787765124343, 0.19813159237314312, 0, 0, 0, 0, 1.0, 0.53686044213515, 4768.187946951169
