W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0030340763408858184, 6127.966727022772, 2461.6929842072877, 0.0010244817448698562, 0, 0, 0, 0, 1.0, 1.7420953680925784, 16061.701832623392
0.0030340763408858184, 6127.966727022772, 2461.6929842072877, 0.007569953085173726, 0, 0, 0, 0, 1.0, 1.7420953680925784, 16045.509674431045
0.02241896029124355, 6127.966727022772, 2461.6929842072877, 0.007569953085173726, 0, 0, 0, 0, 1.0, 1.7420953680925784, 15634.253059643901
0.02241896029124355, 6127.966727022772, 2461.6929842072877, 0.05593480801262181, 0, 0, 0, 0, 1.0, 1.7420953680925784, 13900.114564611433
0.02241896029124355, 6127.966727022772, 2461.6929842072877, 0.4133054342881782, 0, 0, 0, 0, 1.0, 1.7420953680925784, 13454.265641437016
0.02241896029124355, 45279.889918351706, 2461.6929842072877, 0.4133054342881782, 0, 0, 0, 0, 1.0, 1.7420953680925784, 12984.351726278323
0.02241896029124355, 334575.64676010516, 2461.6929842072877, 0.4133054342881782, 0, 0, 0, 0, 1.0, 1.7420953680925784, 12910.395885017108
0.02241896029124355, 334575.64676010516, 333.15391725927566, 0.4133054342881782, 0, 0, 0, 0, 1.0, 1.7420953680925784, 12893.367196384052
0.03696261669915478, 334575.64676010516, 333.15391725927566, 0.4133054342881782, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4745.423023842776
0.03696261669915478, 193033.35595617135, 333.15391725927566, 0.4133054342881782, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4726.8318887818705
0.03696261669915478, 193033.35595617135, 333.15391725927566, 0.225695528055993, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4701.019478091926
0.03696261669915478, 193033.35595617135, 333.15391725927566, 0.11601121528950276, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4631.893025750669
0.03696261669915478, 193033.35595617135, 333.15391725927566, 0.055792355955753305, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4571.739861677905
0.03696261669915478, 193033.35595617135, 222.73374671113288, 0.055792355955753305, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4542.3634264031625
0.03696261669915478, 193033.35595617135, 222.73374671113288, 0.03582860583331606, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4524.191947706064
0.03696261669915478, 193033.35595617135, 174.58076298209718, 0.03582860583331606, 0, 0, 0, 0, 1.0, 1.7420953680925784, 4497.044959219024
