W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.004197399290790035, 1634.0675928825042, 553.7549970511443, 0.006962716567287136, 0, 0, 0, 0, 1.0, 1.0153950442583146, 16028.17089867075
0.031014818829259296, 1634.0675928825042, 553.7549970511443, 0.006962716567287136, 0, 0, 0, 0, 1.0, 1.0153950442583146, 15372.897651826783
0.22917023622756758, 1634.0675928825042, 553.7549970511443, 0.006962716567287136, 0, 0, 0, 0, 1.0, 1.0153950442583146, 12966.371477541214
0.22917023622756758, 1634.0675928825042, 553.7549970511443, 0.006962716567287136, 0, 0, 0, 0, 1.0, 0.3735429614500007, 12922.698349987473
0.0762841448844153, 1634.0675928825042, 553.7549970511443, 0.006962716567287136, 0, 0, 0, 0, 1.0, 0.3735429614500007, 12203.181794133387
0.0762841448844153, 5479.820593959205, 553.7549970511443, 0.006962716567287136, 0, 0, 0, 0, 1.0, 0.3735429614500007, 8794.779286680021
0.0762841448844153, 5479.820593959205, 553.7549970511443, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 7276.999113893884
0.0635262125647555, 5479.820593959205, 553.7549970511443, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 7045.074828165126
0.0635262125647555, 6701.866784197438, 553.7549970511443, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 6431.821653724533
0.0635262125647555, 6701.866784197438, 443.7570466058741, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 6119.3298022740955
0.05624166195955975, 6701.866784197438, 443.7570466058741, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 6046.58990199867
0.05624166195955975, 6701.866784197438, 388.1154782562693, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 5693.097417147961
0.05624166195955975, 7766.020280729106, 388.1154782562693, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 5454.943802060388
0.05624166195955975, 7766.020280729106, 330.03345098929526, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 5332.95553323076
0.051444209058412016, 7766.020280729106, 330.03345098929526, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 5244.008489030254
0.051444209058412016, 7766.020280729106, 299.20176022410516, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 5048.881252988498
0.051444209058412016, 8650.70930562914, 299.20176022410516, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 4902.53500287301
0.051444209058412016, 8650.70930562914, 265.7208458925793, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.3735429614500007, 4810.2170453673125
0.051444209058412016, 8650.70930562914, 265.7208458925793, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4803.845655520764
0.04788017081696951, 8650.70930562914, 265.7208458925793, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4749.034150717734
0.04788017081696951, 9361.611237520347, 265.7208458925793, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4595.675289603064
0.04788017081696951, 9361.611237520347, 243.61097743120092, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4520.437620846453
0.04788017081696951, 9361.611237520347, 221.4089666749391, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4484.291711483014
0.04788017081696951, 9610.888871259887, 221.4089666749391, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4475.37582981243
0.04719310659062808, 9610.888871259887, 221.4089666749391, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4455.539742318559
0.04719310659062808, 9764.913319152683, 221.4089666749391, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4443.550497005498
0.04719310659062808, 9937.192732882908, 221.4089666749391, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4435.994353736637
0.04696667911740366, 9937.192732882908, 221.4089666749391, 0.003578950888592438, 0, 0, 0, 0, 1.0, 0.32782961817179096, 4431.272664892865
