W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.024926090428967113, 6298.233285074694, 94.69851361662298, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 12922.465514251615
0.024926090428967113, 46537.999067569195, 94.69851361662298, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 12235.947233559955
0.024926090428967113, 46537.999067569195, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 12041.886059493767
0.024926090428967113, 343871.88584225107, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 11922.147091615116
0.024926090428967113, 2540888.6553334696, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 11905.454030964112
0.04109617548563296, 2540888.6553334696, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 11026.495983728484
0.04109617548563296, 1465965.227892575, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 10953.983533728077
0.04109617548563296, 800526.1212951889, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 10813.324148458723
0.04109617548563296, 411483.5991761722, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 10527.935205241283
0.04109617548563296, 197891.55193229695, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 9929.184894048893
0.04109617548563296, 88452.36540779284, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 8679.62857100072
0.04109617548563296, 36477.06340242356, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 6411.059506661694
0.04109617548563296, 13767.697853811062, 12.816050162391894, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 4938.689667322827
0.04109617548563296, 13767.697853811062, 37.43075562374272, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 4815.165004819136
0.04109617548563296, 13767.697853811062, 121.68874994759292, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 4486.560021186646
0.04109617548563296, 19040.0169699432, 121.68874994759292, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 4288.625944306644
0.04109617548563296, 19040.0169699432, 145.44330422567992, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 4266.127912233715
0.04109617548563296, 18128.85698464587, 145.44330422567992, 0.0013386428079836007, 0, 0, 0, 0, 1.0, 0.09335576937045142, 4258.783864802082
