W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.020332807486005255, 2499.7349112006186, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 14341.834692771701
0.020332807486005255, 18470.6814913168, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 13666.152692181542
0.020332807486005255, 136480.90172481988, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 13546.149544811307
0.020332807486005255, 1008465.039277335, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 13529.211807564952
0.033523132195227665, 1008465.039277335, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 6374.071085866479
0.033523132195227665, 1747925.0727412023, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 6360.776272209538
0.033523132195227665, 3200891.650424153, 62.84592467142845, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 6352.538777669638
0.033523132195227665, 3200891.650424153, 122.26442175861457, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 6340.692580731334
0.033523132195227665, 3200891.650424153, 176.30423149565, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 6333.207904713576
0.037073135204162756, 3200891.650424153, 176.30423149565, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4718.612576658568
0.037073135204162756, 3200891.650424153, 196.9468023213067, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4698.259293915257
0.037073135204162756, 3200891.650424153, 222.4558093110474, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4672.800264875773
0.037073135204162756, 3200891.650424153, 254.34783839001747, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4641.241893028598
0.037073135204162756, 3200891.650424153, 294.73436803519326, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4603.015540464733
0.037073135204162756, 3200891.650424153, 346.6041695641592, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4559.083966349611
0.037073135204162756, 3200891.650424153, 414.2638962231062, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4514.570909254351
0.037073135204162756, 3200891.650424153, 504.03966974652553, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4484.3763805637955
0.03682400239710385, 3200891.650424153, 504.03966974652553, 0.008650118611910314, 0, 0, 0, 0, 1.0, 0.13310448146404996, 4469.571402661422
