W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.021481893151371934, 8814.441731101633, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 13531.168037172323
0.021481893151371934, 65130.40443186536, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 13236.700980811533
0.021481893151371934, 481252.2120930946, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 13192.738063498275
0.035417654173574314, 481252.2120930946, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 5082.20745182652
0.035417654173574314, 834131.848965716, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 5059.663599905102
0.035417654173574314, 1527505.7909204417, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 5045.964443716355
0.035417654173574314, 2971706.013337238, 240.02978747245766, 0.5874494782102714, 0, 0, 0, 0, 1.0, 2.4149673096147124, 5038.049819414698
0.035417654173574314, 2971706.013337238, 240.02978747245766, 0.2825174299962243, 0, 0, 0, 0, 1.0, 2.4149673096147124, 5026.085349373179
0.035417654173574314, 2971706.013337238, 240.02978747245766, 0.1262779270165407, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4990.579618441119
0.035417654173574314, 7206019.390222527, 240.02978747245766, 0.1262779270165407, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4985.534636260587
0.035417654173574314, 7206019.390222527, 240.02978747245766, 0.07757971379030051, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4979.421986345418
0.035417654173574314, 7206019.390222527, 140.45200480585953, 0.07757971379030051, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4962.6308633646595
0.035417654173574314, 7206019.390222527, 140.45200480585953, 0.043026622414589336, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4950.225190063359
0.035417654173574314, 7206019.390222527, 101.55982361684111, 0.043026622414589336, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4938.627351642938
0.03703229426113267, 7206019.390222527, 101.55982361684111, 0.043026622414589336, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4623.493237844796
0.03703229426113267, 7206019.390222527, 106.66424070567878, 0.043026622414589336, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4613.650526239677
0.03703229426113267, 7206019.390222527, 112.57590454601315, 0.043026622414589336, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4603.25451294107
0.03703229426113267, 7206019.390222527, 119.45785277368698, 0.043026622414589336, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4592.597603261492
0.03703229426113267, 7206019.390222527, 119.45785277368698, 0.04030798335157353, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4577.10326038903
0.03703229426113267, 7206019.390222527, 119.45785277368698, 0.03751545924186628, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4560.884158736546
0.03703229426113267, 7206019.390222527, 119.45785277368698, 0.034666610707765784, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4544.862615734306
0.03703229426113267, 7206019.390222527, 119.45785277368698, 0.031782101590026604, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4530.811735595754
0.03703229426113267, 7206019.390222527, 119.45785277368698, 0.028885571356459215, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4521.966957505952
0.03678979605677153, 7206019.390222527, 119.45785277368698, 0.028885571356459215, 0, 0, 0, 0, 1.0, 2.4149673096147124, 4505.132274569511
