W, K, Conc_treshold, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.15020573389365238, 1256.456394570413, 3464.128305564299, 0.23179315353513108, 0, 0, 0, 0, 1.0, 0.8663037432782775, 13704.027485256422
0.15020573389365238, 1256.456394570413, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.8663037432782775, 13356.030769421963
0.15020573389365238, 3415.402585611922, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.8663037432782775, 11644.289086426572
0.049999145418845425, 3415.402585611922, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.8663037432782775, 10817.411466306943
0.049999145418845425, 11453.500153125837, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.8663037432782775, 7424.153971419754
0.049999145418845425, 11453.500153125837, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.22888863835519255, 6131.01015506318
0.049999145418845425, 7942.835866470315, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.22888863835519255, 5153.899569570261
0.049999145418845425, 7942.835866470315, 3464.128305564299, 0.03136979208598462, 0, 0, 0, 0, 1.0, 0.15302603799428127, 5030.281872492632
0.049999145418845425, 7942.835866470315, 3464.128305564299, 0.025138493309941487, 0, 0, 0, 0, 1.0, 0.15302603799428127, 4991.504586972485
0.049999145418845425, 7942.835866470315, 3464.128305564299, 0.025138493309941487, 0, 0, 0, 0, 1.0, 0.11994321859011634, 4946.571154417086
0.049999145418845425, 7942.835866470315, 3464.128305564299, 0.021986441518517207, 0, 0, 0, 0, 1.0, 0.11994321859011634, 4922.801551071103
0.049999145418845425, 7942.835866470315, 2989.449626453963, 0.021986441518517207, 0, 0, 0, 0, 1.0, 0.11994321859011634, 4903.9103577670185
0.049999145418845425, 7942.835866470315, 2989.449626453963, 0.018696139617857006, 0, 0, 0, 0, 1.0, 0.11994321859011634, 4881.1094005626555
0.049999145418845425, 7942.835866470315, 2989.449626453963, 0.018696139617857006, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4853.844559391327
0.049999145418845425, 8761.317211801465, 2989.449626453963, 0.018696139617857006, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4826.235965664036
0.049999145418845425, 8761.317211801465, 2989.449626453963, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4781.267730925069
0.047118702465862576, 8761.317211801465, 2989.449626453963, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4758.413068221533
0.047118702465862576, 9352.238841586903, 2989.449626453963, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4633.519586233404
0.047118702465862576, 9352.238841586903, 2782.34151876685, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4572.9149286627735
0.047118702465862576, 10120.791387407142, 2782.34151876685, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4534.029384787802
0.047118702465862576, 10120.791387407142, 2550.830871614102, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4506.456337540046
0.046006363894608326, 10120.791387407142, 2550.830871614102, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4464.566676972437
0.046006363894608326, 10390.284198485742, 2550.830871614102, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4446.529503114171
0.046006363894608326, 10390.284198485742, 2478.1490030325594, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4434.029305960626
0.046006363894608326, 10390.284198485742, 2400.5886131915163, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4424.006753833421
0.046006363894608326, 10390.284198485742, 2318.0729578463684, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4417.276935906517
0.0455659557332048, 10390.284198485742, 2318.0729578463684, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4411.4897819185335
0.0455659557332048, 10500.805046697018, 2318.0729578463684, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4403.872358218735
0.0455659557332048, 10623.736282440394, 2318.0729578463684, 0.016784126516555153, 0, 0, 0, 0, 1.0, 0.10035347046485125, 4397.6304300018
