W, K, Slope, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.015330276581777977, 1077.0118177922902, 5.885865618508358e-05, 0.0032234831363776423, 0, 0, 0, 0, 1.0, 0.08140076141874607, 15338.359752970027
0.11327627367488029, 1077.0118177922902, 5.885865618508358e-05, 0.0032234831363776423, 0, 0, 0, 0, 1.0, 0.08140076141874607, 13830.302683233655
0.11327627367488029, 1077.0118177922902, 7.965652905734693e-06, 0.0032234831363776423, 0, 0, 0, 0, 1.0, 0.08140076141874607, 13653.806372997391
0.11327627367488029, 1077.0118177922902, 7.965652905734693e-06, 0.0004362510032701129, 0, 0, 0, 0, 1.0, 0.08140076141874607, 13638.916767944214
0.11327627367488029, 2927.6216533404267, 7.965652905734693e-06, 0.0004362510032701129, 0, 0, 0, 0, 1.0, 0.08140076141874607, 12195.396520424056
0.11327627367488029, 2927.6216533404267, 2.6515355150946637e-06, 0.0004362510032701129, 0, 0, 0, 0, 1.0, 0.08140076141874607, 10199.569790238793
0.11327627367488029, 2927.6216533404267, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.08140076141874607, 10182.07330608661
0.058225868654468556, 2927.6216533404267, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.08140076141874607, 10086.684870184956
0.058225868654468556, 6087.517547766558, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.08140076141874607, 6014.539277217366
0.058225868654468556, 6087.517547766558, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.03638401853529756, 5703.510749176117
0.058225868654468556, 6087.517547766558, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.04540284426089782, 5689.732440189369
0.058225868654468556, 6875.986950904192, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.04540284426089782, 5531.710931391054
0.05092507495387825, 6875.986950904192, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.04540284426089782, 5469.756039878965
0.05092507495387825, 7967.788055212035, 2.6515355150946637e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.04540284426089782, 4988.848684049859
0.05092507495387825, 7967.788055212035, 3.118174753103521e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.04540284426089782, 4799.961449155303
0.05092507495387825, 7967.788055212035, 3.7268657903034085e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.04540284426089782, 4755.645773366559
0.05092507495387825, 7967.788055212035, 3.7268657903034085e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4750.494496892153
0.05092507495387825, 8409.387641182157, 3.7268657903034085e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4722.422231057064
0.04799128934509995, 8409.387641182157, 3.7268657903034085e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4699.122651883804
0.04799128934509995, 8976.572795000267, 3.7268657903034085e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4560.726468626468
0.04799128934509995, 9644.758563191692, 3.7268657903034085e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4498.078571352209
0.04799128934509995, 9644.758563191692, 4.033133865743409e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4468.662919111331
0.0469602310408148, 9644.758563191692, 4.033133865743409e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4449.93029553255
0.0469602310408148, 9877.948844972037, 4.033133865743409e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4428.591495972862
0.0469602310408148, 10140.97533173812, 4.033133865743409e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4417.26867196512
0.0469602310408148, 10140.97533173812, 4.1514220337442095e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4405.50067344503
0.0469602310408148, 10140.97533173812, 4.285549934527604e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4396.916371020107
0.0469602310408148, 10140.97533173812, 4.438101199217064e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4392.483103132175
0.04606545575847545, 10140.97533173812, 4.438101199217064e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4378.120404009744
0.04606545575847545, 10357.860656247918, 4.438101199217064e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4360.82500118253
0.04606545575847545, 10601.795819422865, 4.438101199217064e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4350.686990660519
0.04606545575847545, 10601.795819422865, 4.553208205214355e-06, 0.00013008886232370655, 0, 0, 0, 0, 1.0, 0.0500814479330941, 4344.191571531975
