W, K, Slope, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0023780202881546974, 1677.2604156341674, 2.9013257637074792e-05, 0.0029515586650747283, 0, 0, 0, 0, 1.0, 2.885421279314935, 16087.97604630582
0.01757132531357029, 1677.2604156341674, 2.9013257637074792e-05, 0.0029515586650747283, 0, 0, 0, 0, 1.0, 2.885421279314935, 15761.69452199932
0.12983550847453107, 1677.2604156341674, 2.9013257637074792e-05, 0.0029515586650747283, 0, 0, 0, 0, 1.0, 2.885421279314935, 12963.986397137995
0.12983550847453107, 1677.2604156341674, 2.9013257637074792e-05, 0.02180923255552203, 0, 0, 0, 0, 1.0, 2.885421279314935, 12406.65628045908
0.12983550847453107, 2765.3349237593898, 2.9013257637074792e-05, 0.02180923255552203, 0, 0, 0, 0, 1.0, 2.885421279314935, 11304.649286330206
0.07490857199503477, 2765.3349237593898, 2.9013257637074792e-05, 0.02180923255552203, 0, 0, 0, 0, 1.0, 2.885421279314935, 10142.189469015968
0.07490857199503477, 5064.025687443354, 2.9013257637074792e-05, 0.02180923255552203, 0, 0, 0, 0, 1.0, 2.885421279314935, 8186.405245481399
0.07490857199503477, 5064.025687443354, 2.9013257637074792e-05, 0.01121030440917642, 0, 0, 0, 0, 1.0, 2.885421279314935, 7970.871836409304
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.01121030440917642, 0, 0, 0, 0, 1.0, 2.885421279314935, 7884.326931425143
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.007494773356919542, 0, 0, 0, 0, 1.0, 2.885421279314935, 7701.285132143234
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.004812976183118483, 0, 0, 0, 0, 1.0, 2.885421279314935, 7582.094430262192
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.002956885051787047, 0, 0, 0, 0, 1.0, 2.885421279314935, 7511.792423462705
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.001730203729616777, 0, 0, 0, 0, 1.0, 2.885421279314935, 7474.660222652511
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.0009595913536850767, 0, 0, 0, 0, 1.0, 2.885421279314935, 7456.990693233693
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.0005017349065289063, 0, 0, 0, 0, 1.0, 2.885421279314935, 7449.2204516316515
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.0005017349065289063, 0, 0, 0, 0, 1.0, 2.0198663079947217, 7406.844122772974
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.0003389214462246169, 0, 0, 0, 0, 1.0, 2.0198663079947217, 7391.640132893078
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.00022013356079732735, 0, 0, 0, 0, 1.0, 2.0198663079947217, 7380.526884683052
0.07490857199503477, 5064.025687443354, 4.183686486481389e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 7372.717858642919
0.05769614263778374, 5064.025687443354, 4.183686486481389e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 7189.132855946634
0.05769614263778374, 6748.684311266277, 4.183686486481389e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 5834.748162232353
0.05769614263778374, 6748.684311266277, 5.7379223520657354e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 5489.895453001162
0.05289541230680316, 6748.684311266277, 5.7379223520657354e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 5476.037542945898
0.05289541230680316, 7425.415538187761, 5.7379223520657354e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 5157.710955434351
0.05289541230680316, 8248.454377146902, 5.7379223520657354e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 5020.1122184233445
0.05289541230680316, 8248.454377146902, 6.441272350896764e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4958.1593800932815
0.049636215239720005, 8248.454377146902, 6.441272350896764e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4929.3169019325705
0.049636215239720005, 8846.1410318255, 6.441272350896764e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4798.430836622699
0.049636215239720005, 8846.1410318255, 6.956504541530631e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4706.234683820863
0.049636215239720005, 8846.1410318255, 7.570985677257845e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4647.712357620386
0.049636215239720005, 8846.1410318255, 8.309787371949906e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4630.464607001714
0.04838139097784281, 8846.1410318255, 8.309787371949906e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4589.287934371495
0.04838139097784281, 9098.84357220709, 8.309787371949906e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4555.222660929162
0.04838139097784281, 9385.161976100359, 8.309787371949906e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4536.553092271696
0.04838139097784281, 9385.161976100359, 8.597873328857756e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4529.1567604737265
0.047482953871386846, 9385.161976100359, 8.597873328857756e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4513.855348135618
0.047482953871386846, 9580.682690819653, 8.597873328857756e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4493.063240159412
0.047482953871386846, 9800.4633620112, 8.597873328857756e-05, 0.0001369405876116721, 0, 0, 0, 0, 1.0, 2.0198663079947217, 4479.724125615887
