W, K, Slope, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.46086955012870867, 2620.8366828592734, 4.035661190061317e-05, 0.0001294526526694018, 0, 0, 0, 0, 1.0, 0.929622997034635, 15019.790808333399
0.062371911101799064, 2620.8366828592734, 4.035661190061317e-05, 0.0001294526526694018, 0, 0, 0, 0, 1.0, 0.929622997034635, 9978.537798255365
0.062371911101799064, 7124.172730375244, 4.035661190061317e-05, 0.0001294526526694018, 0, 0, 0, 0, 1.0, 0.929622997034635, 7474.235613531172
0.062371911101799064, 7124.172730375244, 4.035661190061317e-05, 0.0001294526526694018, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6625.881455728199
0.062371911101799064, 7124.172730375244, 4.035661190061317e-05, 0.00043411748395859843, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6611.44265045187
0.062371911101799064, 7124.172730375244, 4.035661190061317e-05, 0.0016430592801739642, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6571.340671753459
0.062371911101799064, 7124.172730375244, 4.035661190061317e-05, 0.0034164770535383923, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6549.5177521410005
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.0034164770535383923, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6345.052853202171
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.002193985315602602, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6245.987589624422
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.0013478899825642289, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6175.626265410737
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.0007887098193202539, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6128.461186183117
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.00043742774924769524, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6098.633326257108
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.0002287148274514048, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6080.84628295067
0.062371911101799064, 7124.172730375244, 6.0363386961018415e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 6070.895069680231
0.056545133634968985, 7124.172730375244, 6.0363386961018415e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 5631.160665687533
0.056545133634968985, 7124.172730375244, 6.723985959690922e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 5448.237279651719
0.056545133634968985, 7124.172730375244, 7.57121041107553e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 5350.729005536742
0.05297232683544315, 7124.172730375244, 7.57121041107553e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 5345.21562509142
0.05297232683544315, 7654.472092646949, 7.57121041107553e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 5152.009380460844
0.05297232683544315, 7654.472092646949, 8.193400790826937e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 5047.870189189892
0.05297232683544315, 7654.472092646949, 8.937024972490497e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4982.913668689246
0.05297232683544315, 7654.472092646949, 9.833194299090192e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4966.712946570524
0.0502600762214693, 7654.472092646949, 9.833194299090192e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4940.145487010413
0.0502600762214693, 8110.053922516372, 9.833194299090192e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4795.2951279258405
0.0502600762214693, 8642.573652928853, 9.833194299090192e-05, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4713.76165349674
0.0502600762214693, 8642.573652928853, 0.00010545711909869627, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4687.907985875251
0.049302426037585494, 8642.573652928853, 0.00010545711909869627, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4656.074056317111
0.049302426037585494, 8827.412618609884, 0.00010545711909869627, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4633.187166437148
0.049302426037585494, 9035.304615712037, 0.00010545711909869627, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4619.23109316956
0.049302426037585494, 9035.304615712037, 0.00010819226476024453, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4609.665586628268
0.049302426037585494, 9035.304615712037, 0.0001112829299504319, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4603.360761096964
0.048544552658571605, 9035.304615712037, 0.0001112829299504319, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4575.614479204994
0.048544552658571605, 9190.589411164661, 0.0001112829299504319, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4561.725130402468
0.048544552658571605, 9364.486902452949, 0.0001112829299504319, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4553.545224690709
0.048544552658571605, 9364.486902452949, 0.00011360128290538072, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4546.933871271457
0.048544552658571605, 9364.486902452949, 0.00011620729408547016, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4542.228599127173
0.04734840299729918, 9364.486902452949, 0.00011620729408547016, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4533.8644905055935
0.04734840299729918, 9625.04284442788, 0.00011620729408547016, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4500.90214246451
0.04734840299729918, 9920.035462269565, 0.00011620729408547016, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4481.103796124449
0.04734840299729918, 9920.035462269565, 0.00012013097372673226, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4466.555561508387
0.04734840299729918, 9920.035462269565, 0.000124600207845524, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4456.9381012015865
0.046875163846693164, 9920.035462269565, 0.000124600207845524, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4446.173396944397
0.046875163846693164, 10030.255939613487, 0.000124600207845524, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4439.538976813204
0.046875163846693164, 10152.913455931966, 0.000124600207845524, 0.00011207819037113683, 0, 0, 0, 0, 1.0, 2.7927418227707066, 4434.91246295494
