W, K, Slope, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0015909597075212348, 5492.1075777961005, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 16096.344008928541
0.011755690530012703, 5492.1075777961005, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 15286.44114041112
0.011755690530012703, 40581.49099369752, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 15207.785168385157
0.03195527994872161, 40581.49099369752, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 8259.102998431767
0.03195527994872161, 121913.53644435426, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 7869.634371971325
0.03195527994872161, 408835.1734041182, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 7725.128082858467
0.03195527994872161, 1547370.125703649, 1.9782415365422043e-06, 0.4307861709566657, 0, 0, 0, 0, 1.0, 0.014600409954278101, 7679.0582029374955
0.03195527994872161, 1547370.125703649, 1.9782415365422043e-06, 1.8625687157277353, 0, 0, 0, 0, 1.0, 0.014600409954278101, 7630.120313780675
0.03195527994872161, 7745149.65772443, 1.9782415365422043e-06, 1.8625687157277353, 0, 0, 0, 0, 1.0, 0.014600409954278101, 7616.630754502412
0.03569676206743893, 7745149.65772443, 1.9782415365422043e-06, 1.8625687157277353, 0, 0, 0, 0, 1.0, 0.014600409954278101, 4913.976998061727
0.03680039912737604, 7745149.65772443, 1.9782415365422043e-06, 1.8625687157277353, 0, 0, 0, 0, 1.0, 0.014600409954278101, 4762.871407700414
0.0364935414070619, 7745149.65772443, 1.9782415365422043e-06, 1.8625687157277353, 0, 0, 0, 0, 1.0, 0.014600409954278101, 4738.094802494372
