W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.014892124785076614, 5845.951777439712, 0.01299190025453645, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 15563.370001904917
0.11003874546920665, 5845.951777439712, 0.01299190025453645, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 14566.646819847627
0.11003874546920665, 5845.951777439712, 0.035315646379058874, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 12883.551098801765
0.036628716453111956, 5845.951777439712, 0.035315646379058874, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 11473.254971747228
0.036628716453111956, 5845.951777439712, 0.11843047812702247, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 9371.503498590719
0.036628716453111956, 22125.91216503007, 0.11843047812702247, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 6485.451083572659
0.036628716453111956, 95664.70463526159, 0.11843047812702247, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 5519.2323367964345
0.036628716453111956, 95664.70463526159, 0.5927875702734886, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 4812.922775273617
0.036628716453111956, 562510.8472215822, 0.5927875702734886, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 4745.046563852967
0.036628716453111956, 562510.8472215822, 4.16117683358451, 2.5920013562795394, 2.9847214479585213, 0, 0, 0, 1.0, 0.05575514663786263, 4735.9815380941955
