W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.17572411614356592, 5294.777910185057, 0.14297538589291858, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 23560.89720160047
0.02378167302979292, 5294.777910185057, 0.14297538589291858, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 13300.760838941918
0.02378167302979292, 39123.411009736184, 0.14297538589291858, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 12687.713730728678
0.02378167302979292, 39123.411009736184, 1.0564531471290333, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 12511.138503543165
0.02378167302979292, 289085.0787324617, 1.0564531471290333, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 12398.346892696389
0.02378167302979292, 2136065.8641179437, 1.0564531471290333, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 12382.609434688708
0.03920935017705515, 2136065.8641179437, 1.0564531471290333, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 7004.489101074762
0.03920935017705515, 2136065.8641179437, 0.609520442911964, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 6929.91393120778
0.03920935017705515, 2136065.8641179437, 0.3328435263883325, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 6712.767074273029
0.03920935017705515, 2136065.8641179437, 0.1710870495758093, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 6177.381301503791
0.03920935017705515, 2136065.8641179437, 0.08227954121102009, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 5902.402822365874
0.03920935017705515, 954765.761868974, 0.08227954121102009, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 5878.44294961829
0.03920935017705515, 393737.9296708945, 0.08227954121102009, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 5821.047156361889
0.03920935017705515, 148610.231845961, 0.08227954121102009, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 5691.4413836817375
0.03920935017705515, 50883.1882831246, 0.08227954121102009, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 5534.323318018422
0.03920935017705515, 50883.1882831246, 0.2674937855082856, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 5110.510063408421
0.03920935017705515, 26604.9413837307, 0.2674937855082856, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 4776.827138048089
0.03920935017705515, 26604.9413837307, 0.5458670843476261, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 4766.462724098383
0.038969742058612464, 26604.9413837307, 0.5458670843476261, 24.20590124868693, 2.982526885191664, 0, 0, 0, 1.0, 0.06539537827934759, 4758.353297559864
