W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.001684784362952829, 5500.004983229537, 0.0003846992551679502, 256.456783752398, 35.878827822163295, 0, 0, 0, 1.0, 1.3700897564206664, 16104.534309458832
0.01244896617245959, 5500.004983229537, 0.0003846992551679502, 256.456783752398, 35.878827822163295, 0, 0, 0, 1.0, 1.3700897564206664, 16022.169963681945
0.01244896617245959, 5500.004983229537, 0.002842564377652821, 256.456783752398, 35.878827822163295, 0, 0, 0, 1.0, 1.3700897564206664, 15965.938824134213
0.01244896617245959, 5500.004983229537, 0.021003867651298587, 256.456783752398, 35.878827822163295, 0, 0, 0, 1.0, 1.3700897564206664, 15625.737674828555
0.0919861094219939, 5500.004983229537, 0.021003867651298587, 256.456783752398, 35.878827822163295, 0, 0, 0, 1.0, 1.3700897564206664, 11087.835886381243
0.0919861094219939, 5500.004983229537, 0.021003867651298587, 256.456783752398, 265.1106715418384, 0, 0, 0, 1.0, 1.3700897564206664, 11015.68302367503
0.0919861094219939, 5500.004983229537, 0.021003867651298587, 34.70765146708152, 265.1106715418384, 0, 0, 0, 1.0, 1.3700897564206664, 11004.111447722802
0.0919861094219939, 5500.004983229537, 0.021003867651298587, 34.70765146708152, 265.1106715418384, 0, 0, 0, 1.0, 3.724290088236177, 10845.743430886241
0.0919861094219939, 5500.004983229537, 0.06309910556949878, 34.70765146708152, 265.1106715418384, 0, 0, 0, 1.0, 3.724290088236177, 9733.832036186273
0.0919861094219939, 5500.004983229537, 0.06309910556949878, 10.349727242884446, 265.1106715418384, 0, 0, 0, 1.0, 3.724290088236177, 9605.846682837684
0.0919861094219939, 5500.004983229537, 0.06309910556949878, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 6622.806827041158
0.0839424404399454, 5500.004983229537, 0.06309910556949878, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 6341.794028915721
0.0839424404399454, 5500.004983229537, 0.06978111885299271, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 6078.104089586413
0.0839424404399454, 5500.004983229537, 0.07795143714879613, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 5905.215399416521
0.0839424404399454, 5500.004983229537, 0.08804788822925042, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 5839.039887211845
0.07850357622787626, 5500.004983229537, 0.08804788822925042, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 5675.175485369215
0.07850357622787626, 5920.5826438571985, 0.08804788822925042, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 5393.8715204250375
0.07850357622787626, 6420.457106146705, 0.08804788822925042, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 5314.948578789804
0.07508075234609322, 6420.457106146705, 0.08804788822925042, 10.349727242884446, 515.7630049611955, 0, 0, 0, 1.0, 3.724290088236177, 5288.088896047719
0.07508075234609322, 6420.457106146705, 0.08804788822925042, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 5060.253797504574
0.07508075234609322, 6420.457106146705, 0.09292777593687415, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 5024.808054000398
0.07508075234609322, 6420.457106146705, 0.09860860209136486, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 5011.85830848928
0.07267006077457201, 6420.457106146705, 0.09860860209136486, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 4826.025342753382
0.07267006077457201, 6655.127045897801, 0.09860860209136486, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 4761.817586006282
0.07267006077457201, 6655.127045897801, 0.10258036592910823, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 4741.532674920087
0.07267006077457201, 6655.127045897801, 0.10713432309852551, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 4732.856434133449
0.07095452729540817, 6655.127045897801, 0.10713432309852551, 10.349727242884446, 491.0811670847268, 0, 0, 0, 1.0, 3.724290088236177, 4689.233348767647
0.07095452729540817, 6655.127045897801, 0.10713432309852551, 10.349727242884446, 478.34399438980563, 0, 0, 0, 1.0, 3.724290088236177, 4597.116870009176
0.07095452729540817, 6850.315902076944, 0.10713432309852551, 10.349727242884446, 478.34399438980563, 0, 0, 0, 1.0, 3.724290088236177, 4582.2700462039
0.06873381304808715, 6850.315902076944, 0.10713432309852551, 10.349727242884446, 478.34399438980563, 0, 0, 0, 1.0, 3.724290088236177, 4516.29767911261
0.06873381304808715, 6850.315902076944, 0.10713432309852551, 10.349727242884446, 461.9018318465887, 0, 0, 0, 1.0, 3.724290088236177, 4412.187202626363
0.06873381304808715, 6850.315902076944, 0.10713432309852551, 10.349727242884446, 444.4674682818225, 0, 0, 0, 1.0, 3.724290088236177, 4373.505789605475
0.06588548716622578, 6850.315902076944, 0.10713432309852551, 10.349727242884446, 444.4674682818225, 0, 0, 0, 1.0, 3.724290088236177, 4290.216720268919
0.06588548716622578, 6850.315902076944, 0.10713432309852551, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 4168.657436622799
0.06588548716622578, 7210.264841257289, 0.10713432309852551, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 4095.509654683397
0.06588548716622578, 7210.264841257289, 0.11334263617992388, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 4090.388690467042
0.0638754816305512, 7210.264841257289, 0.11334263617992388, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 3981.471184145391
0.0638754816305512, 7460.232253584137, 0.11334263617992388, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 3906.9395669260166
0.0638754816305512, 7745.217043015491, 0.11334263617992388, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 3867.7442866036513
0.0638754816305512, 7745.217043015491, 0.11811435374427942, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 3851.068426185218
0.06104272073534419, 7745.217043015491, 0.11811435374427942, 10.349727242884446, 424.2493991959515, 0, 0, 0, 1.0, 3.724290088236177, 3843.0042905056043
0.06104272073534419, 7745.217043015491, 0.11811435374427942, 10.349727242884446, 403.59976057616353, 0, 0, 0, 1.0, 3.724290088236177, 3669.9171756554947
0.06104272073534419, 8182.216413227327, 0.11811435374427942, 10.349727242884446, 403.59976057616353, 0, 0, 0, 1.0, 3.724290088236177, 3590.103546979093
0.06104272073534419, 8182.216413227327, 0.12546534486251182, 10.349727242884446, 403.59976057616353, 0, 0, 0, 1.0, 3.724290088236177, 3560.1531740097075
0.06104272073534419, 8182.216413227327, 0.13408092639329455, 10.349727242884446, 403.59976057616353, 0, 0, 0, 1.0, 3.724290088236177, 3552.3879704161395
0.05885320424149932, 8182.216413227327, 0.13408092639329455, 10.349727242884446, 403.59976057616353, 0, 0, 0, 1.0, 3.724290088236177, 3519.9504444791187
0.05885320424149932, 8182.216413227327, 0.13408092639329455, 10.349727242884446, 387.70442117067745, 0, 0, 0, 1.0, 3.724290088236177, 3392.8359244948056
0.05885320424149932, 8551.969102691113, 0.13408092639329455, 10.349727242884446, 387.70442117067745, 0, 0, 0, 1.0, 3.724290088236177, 3350.65020064009
0.05885320424149932, 8551.969102691113, 0.14076078466272077, 10.349727242884446, 387.70442117067745, 0, 0, 0, 1.0, 3.724290088236177, 3342.971691815116
0.05730031908104581, 8551.969102691113, 0.14076078466272077, 10.349727242884446, 387.70442117067745, 0, 0, 0, 1.0, 3.724290088236177, 3327.7968242232946
0.05730031908104581, 8551.969102691113, 0.14076078466272077, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3251.5404544586377
0.05730031908104581, 8833.197499035461, 0.14076078466272077, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3219.0758376769545
0.05730031908104581, 8833.197499035461, 0.14586082933911515, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3210.9627162363145
0.056189567682430414, 8833.197499035461, 0.14586082933911515, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3197.3805402351545
0.056189567682430414, 9025.46165584331, 0.14586082933911515, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3154.4243793477153
0.056189567682430414, 9241.789206770394, 0.14586082933911515, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3123.0134521759023
0.056189567682430414, 9485.743022528612, 0.14586082933911515, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3108.645414289924
0.056189567682430414, 9485.743022528612, 0.15010166325964935, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3094.8267688595347
0.056189567682430414, 9485.743022528612, 0.15490912945170426, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3084.1173109910815
0.056189567682430414, 9485.743022528612, 0.16037537057164689, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3077.499321996172
0.05512801155382741, 9485.743022528612, 0.16037537057164689, 10.349727242884446, 376.4665324029004, 0, 0, 0, 1.0, 3.724290088236177, 3069.2734662187977
0.05512801155382741, 9485.743022528612, 0.16037537057164689, 10.349727242884446, 368.65037054032655, 0, 0, 0, 1.0, 3.724290088236177, 3011.157600969249
0.05512801155382741, 9707.205506920182, 0.16037537057164689, 10.349727242884446, 368.65037054032655, 0, 0, 0, 1.0, 3.724290088236177, 2999.5194037598126
0.05512801155382741, 9707.205506920182, 0.16449883581254823, 10.349727242884446, 368.65037054032655, 0, 0, 0, 1.0, 3.724290088236177, 2991.938255830045
0.05512801155382741, 9707.205506920182, 0.16915720479918192, 10.349727242884446, 368.65037054032655, 0, 0, 0, 1.0, 3.724290088236177, 2986.799768423866
0.054287783289246466, 9707.205506920182, 0.16915720479918192, 10.349727242884446, 368.65037054032655, 0, 0, 0, 1.0, 3.724290088236177, 2980.851050381004
0.054287783289246466, 9707.205506920182, 0.16915720479918192, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2947.049913256093
0.054287783289246466, 9889.29174627052, 0.16915720479918192, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2934.9577199139326
0.054287783289246466, 9889.29174627052, 0.17265078685677768, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2929.275863084311
0.054287783289246466, 9889.29174627052, 0.17657712036668075, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2925.0353404108446
0.05362050269822384, 9889.29174627052, 0.17657712036668075, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2920.9296946802474
0.05362050269822384, 10024.749736799547, 0.17657712036668075, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2901.66827169799
0.05362050269822384, 10175.897520996332, 0.17657712036668075, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2886.539665728833
0.05362050269822384, 10344.7935603866, 0.17657712036668075, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2877.4205976744547
0.05362050269822384, 10344.7935603866, 0.1798036253554969, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2869.6934657583465
0.05362050269822384, 10344.7935603866, 0.18342091668056942, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2862.5633780755074
0.05362050269822384, 10344.7935603866, 0.18748404572704883, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2856.343964773575
0.05362050269822384, 10344.7935603866, 0.19205752120852815, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2851.424075957813
0.05362050269822384, 10344.7935603866, 0.19721730614737606, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2848.281676401967
0.053230998526030804, 10344.7935603866, 0.19721730614737606, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2829.2378089838026
0.053230998526030804, 10428.088866774857, 0.19721730614737606, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2824.924244223294
0.053230998526030804, 10428.088866774857, 0.19896478045139127, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2821.859119336275
0.053230998526030804, 10428.088866774857, 0.20090489120606692, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2818.750739601517
0.053230998526030804, 10428.088866774857, 0.2030608704942127, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2815.647891518818
0.053230998526030804, 10428.088866774857, 0.20545917996608143, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2812.6147983188425
0.053230998526030804, 10428.088866774857, 0.20813004968226748, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2809.7347555867436
0.05304226642227619, 10428.088866774857, 0.20813004968226748, 10.349727242884446, 362.47447837752685, 0, 0, 0, 1.0, 3.724290088236177, 2806.18975726026
0.05304226642227619, 10428.088866774857, 0.20813004968226748, 10.349727242884446, 361.0610486942183, 0, 0, 0, 1.0, 3.724290088236177, 2801.2398219159563
