W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.9860048101934877, 1689.2716722503765, 0.01810670060537852, 1937.277566228333, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 13183.301304640487
7.285644856335149, 1689.2716722503765, 0.01810670060537852, 1937.277566228333, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 12859.820220739262
7.285644856335149, 1689.2716722503765, 0.01810670060537852, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 12846.864308614997
7.285644856335149, 1689.2716722503765, 0.029852902430286456, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 12642.755488716108
7.285644856335149, 2223.9779747025436, 0.029852902430286456, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 12238.26149445577
7.285644856335149, 2223.9779747025436, 0.022060354179050546, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 12114.926670740351
10.162006919607322, 2223.9779747025436, 0.022060354179050546, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 11736.436666291585
10.162006919607322, 2437.0876074236944, 0.022060354179050546, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 11549.135271248038
10.162006919607322, 2499.1931546130527, 0.022060354179050546, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 11472.737874805096
10.303630145088473, 2499.1931546130527, 0.022060354179050546, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 11452.883563355848
10.303630145088473, 2499.1931546130527, 0.022018412274747875, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 11439.801063695597
10.314420335092978, 2499.1931546130527, 0.022018412274747875, 262.18200813344714, 430.58537463489813, 0, 0, 0, 1.0, 0.06147756167751177, 11408.418191016552
