W, K, Slope, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.002114970607418645, 73619.93111257434, 0.039264920859940856, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 16084.360446198787
0.015627636465805804, 73619.93111257434, 0.039264920859940856, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 15978.20914926913
0.015627636465805804, 73619.93111257434, 0.2901307029541753, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 15374.328940088802
0.015627636465805804, 73619.93111257434, 2.143792040150586, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 14642.963279441161
0.015627636465805804, 73619.93111257434, 15.840599649113669, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 14610.278011368046
0.04248032022676385, 73619.93111257434, 15.840599649113669, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 10964.69589477203
0.04248032022676385, 24505.946251220583, 15.840599649113669, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 6487.581132511614
0.04248032022676385, 24505.946251220583, 4.723623719903724, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 6330.823302217893
0.04248032022676385, 24505.946251220583, 1.2480423982235416, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 5493.3584327671215
0.04248032022676385, 11785.450853770788, 1.2480423982235416, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 4497.703272465478
0.04248032022676385, 14413.705751744505, 1.2480423982235416, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 3.2490069646749137e-06, 4305.653324155065
0.04248032022676385, 14413.705751744505, 1.2480423982235416, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 2.6036238819040307e-06, 4300.2128229085
0.04248032022676385, 14413.705751744505, 1.4096917465985308, 0.00019528824751317508, 0, 0, 0, 1, 1.0, 2.6036238819040307e-06, 4288.53998046028
