W, K, Slope, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0017818918965343685, 2994.7503385193886, 0.09054387549517981, 0.0011554208538138264, 0, 0, 0, 1, 1.0, 2.8949562603133293e-06, 16101.769552619551
0.013166499185722378, 2994.7503385193886, 0.09054387549517981, 0.0011554208538138264, 0, 0, 0, 1, 1.0, 2.8949562603133293e-06, 15871.42341801471
0.09728800110982738, 2994.7503385193886, 0.09054387549517981, 0.0011554208538138264, 0, 0, 0, 1, 1.0, 2.8949562603133293e-06, 12076.406693031337
0.09728800110982738, 2994.7503385193886, 0.09054387549517981, 0.0011554208538138264, 0, 0, 0, 1, 1.0, 2.1390994211405674e-05, 9885.34316445206
0.09728800110982738, 2994.7503385193886, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.1390994211405674e-05, 9847.00781981007
0.059008155495267015, 2994.7503385193886, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.1390994211405674e-05, 9655.113695249769
0.059008155495267015, 5190.660061998134, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.1390994211405674e-05, 6735.9761198407095
0.059008155495267015, 5190.660061998134, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 3.917230539989943e-05, 6632.944657229906
0.059008155495267015, 7239.925155216481, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 3.917230539989943e-05, 6183.859262096146
0.059008155495267015, 7239.925155216481, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.7165424380575513e-05, 5960.086897674782
0.059008155495267015, 7239.925155216481, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 5932.391914990173
0.05282333799762016, 7239.925155216481, 0.09054387549517981, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 5721.585079943829
0.05282333799762016, 7239.925155216481, 0.1022713284198363, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 5476.031787445313
0.05282333799762016, 8277.86569853078, 0.1022713284198363, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 5299.467391108265
0.05282333799762016, 8277.86569853078, 0.11851044436131203, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 5203.831407991944
0.048710696601321754, 8277.86569853078, 0.11851044436131203, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 5140.456758424155
0.048710696601321754, 9049.821795000966, 0.11851044436131203, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 4970.895424903765
0.048710696601321754, 9049.821795000966, 0.13072252951166827, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 4856.070530045336
0.048710696601321754, 9049.821795000966, 0.14561417065933804, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 4792.047424014492
0.048710696601321754, 9049.821795000966, 0.16396160424861836, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 2.221196821090583e-05, 4785.65143972982
0.048710696601321754, 9049.821795000966, 0.16396160424861836, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4761.274291665765
0.04784418263491709, 9049.821795000966, 0.16396160424861836, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4738.794652768953
0.04784418263491709, 9230.27729546043, 0.16396160424861836, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4716.882613056303
0.04784418263491709, 9432.93715989056, 0.16396160424861836, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4700.568835280143
0.04784418263491709, 9661.006038952604, 0.16396160424861836, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4692.347277155216
0.04784418263491709, 9661.006038952604, 0.1683275151686771, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4686.695648925786
0.04648093874706891, 9661.006038952604, 0.1683275151686771, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4676.113173640775
0.04648093874706891, 9973.142566852588, 0.1683275151686771, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4637.922256718846
0.04648093874706891, 10328.15313369816, 0.1683275151686771, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4613.8146882141655
0.04648093874706891, 10328.15313369816, 0.17493021009424506, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4597.915816744959
0.04648093874706891, 10328.15313369816, 0.1824926986840889, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4587.625221098742
0.045943090377457765, 10328.15313369816, 0.1824926986840889, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4578.4461158074855
0.045943090377457765, 10461.231743198552, 0.1824926986840889, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4569.603228385818
0.045943090377457765, 10609.599566282794, 0.1824926986840889, 0.00015636920850838307, 0, 0, 0, 1, 1.0, 1.949371774844669e-05, 4562.76205706926
