W, K, Slope, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.1523398592324928, 70695.55991318471, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 329493.9240357154
0.02061695799745512, 70695.55991318471, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 13482.991166540776
0.02061695799745512, 522373.4581438347, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 13448.625840067496
0.03399161718753538, 522373.4581438347, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 6044.976445925271
0.03399161718753538, 905405.372781629, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 6018.8382823484635
0.03399161718753538, 1658025.5888434052, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 6002.653460960477
0.03399161718753538, 3225627.4522297955, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 5993.190391136925
0.0372488171853917, 3225627.4522297955, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 4903.974803940981
0.036323175176015556, 3225627.4522297955, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 4747.965484694477
0.036575409108628665, 3225627.4522297955, 6.191266390622443, 0.00012859098645421181, 0, 0, 0, 1, 1.0, 0.0007846515842025632, 4737.924457302193
