W, K, Slope, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.03859987500885833, 6887.804041273413, 0.01160370272212824, 0.0848372709395775, 0, 0, 0, 1, 1.0, 0.0002436185565548698, 8385.110569615872
0.03859987500885833, 50894.37045941049, 0.01160370272212824, 0.0848372709395775, 0, 0, 0, 1, 1.0, 0.0002436185565548698, 5311.666211175418
0.03859987500885833, 50894.37045941049, 0.08574041036911986, 0.0848372709395775, 0, 0, 0, 1, 1.0, 0.0002436185565548698, 4856.103074759191
0.03859987500885833, 50894.37045941049, 0.08574041036911986, 0.0848372709395775, 0, 0, 0, 1, 1.0, 3.2970186353048055e-05, 4831.260059405229
0.03859987500885833, 50894.37045941049, 0.233066599471, 0.0848372709395775, 0, 0, 0, 1, 1.0, 3.2970186353048055e-05, 4801.323343447842
0.03859987500885833, 50894.37045941049, 0.233066599471, 0.028239874315644755, 0, 0, 0, 1, 1.0, 3.2970186353048055e-05, 4705.823257209969
0.03859987500885833, 50894.37045941049, 0.233066599471, 0.008421053692367217, 0, 0, 0, 1, 1.0, 3.2970186353048055e-05, 4624.996350855104
0.03859987500885833, 50894.37045941049, 0.233066599471, 0.0022249511538157407, 0, 0, 0, 1, 1.0, 3.2970186353048055e-05, 4586.342197162407
0.03859987500885833, 50894.37045941049, 0.233066599471, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 3.2970186353048055e-05, 4574.121165785415
0.03859987500885833, 50894.37045941049, 0.233066599471, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 2.2042583790073073e-05, 4547.455708356295
0.03859987500885833, 40784.707396233825, 0.233066599471, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 2.2042583790073073e-05, 4532.482734464188
0.03859987500885833, 40784.707396233825, 0.2973511860451784, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 2.2042583790073073e-05, 4485.510742135912
0.03859987500885833, 40784.707396233825, 0.2973511860451784, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 1.686141048978904e-05, 4480.520763452189
0.03859987500885833, 40784.707396233825, 0.39927777245339674, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 1.686141048978904e-05, 4469.236238808075
0.03859987500885833, 40784.707396233825, 0.39927777245339674, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 1.2192363346049497e-05, 4443.3789629896355
0.03859987500885833, 40784.707396233825, 0.4772197804193147, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 1.2192363346049497e-05, 4437.660136973516
0.03859987500885833, 33520.44056528276, 0.4772197804193147, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 1.2192363346049497e-05, 4432.1003968692185
0.03859987500885833, 35378.2475968694, 0.4772197804193147, 0.0005146001755663579, 0, 0, 0, 1, 1.0, 1.2192363346049497e-05, 4427.579881490118
