W, K, Slope, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.054919457735813804, 7226.832866628773, 0.9621964874215835, 0.013224930387820516, 0, 0, 0, 1, 1.0, 2.0602427333689424e-05, 7518.914207050047
0.054919457735813804, 7226.832866628773, 0.13021913415447386, 0.013224930387820516, 0, 0, 0, 1, 1.0, 2.0602427333689424e-05, 5841.357993020901
0.054919457735813804, 7226.832866628773, 0.13021913415447386, 0.0017897996998201759, 0, 0, 0, 1, 1.0, 2.0602427333689424e-05, 5476.665021693834
0.054919457735813804, 7226.832866628773, 0.13021913415447386, 0.0002422230493119679, 0, 0, 0, 1, 1.0, 2.0602427333689424e-05, 5425.511209740975
0.054919457735813804, 7226.832866628773, 0.13021913415447386, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 2.0602427333689424e-05, 5418.681592321078
0.054919457735813804, 7226.832866628773, 0.13021913415447386, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.8181578307705123e-05, 5398.486225387557
0.051270611210991884, 7226.832866628773, 0.13021913415447386, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.8181578307705123e-05, 5337.93956818092
0.051270611210991884, 7794.558685151893, 0.13021913415447386, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.8181578307705123e-05, 5148.847438052042
0.051270611210991884, 8470.70199833525, 0.13021913415447386, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.8181578307705123e-05, 5056.03822919156
0.051270611210991884, 8470.70199833525, 0.1426972037075853, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.8181578307705123e-05, 5000.0482146513295
0.051270611210991884, 8470.70199833525, 0.15780842599965583, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.8181578307705123e-05, 4992.1952971566325
0.051270611210991884, 8470.70199833525, 0.15780842599965583, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4978.755473275725
0.04824153141982247, 8470.70199833525, 0.15780842599965583, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4950.09272431944
0.04824153141982247, 9057.566956131765, 0.15780842599965583, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4826.7919647555245
0.04824153141982247, 9057.566956131765, 0.16987581481778316, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4757.886101546769
0.04824153141982247, 9057.566956131765, 0.18421842038484418, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4713.793303463343
0.04824153141982247, 9057.566956131765, 0.2013977922032862, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4699.3294288594025
0.04824153141982247, 9512.802086596324, 0.2013977922032862, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.6275913866772877e-05, 4691.704832174401
0.04824153141982247, 9512.802086596324, 0.2013977922032862, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4681.429688909493
0.04683132618917865, 9512.802086596324, 0.2013977922032862, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4635.018892663747
0.04683132618917865, 9828.371271034539, 0.2013977922032862, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4601.784977047895
0.04683132618917865, 10187.601658512245, 0.2013977922032862, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4585.700440185829
0.04683132618917865, 10187.601658512245, 0.20950970588129597, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4576.119282949614
0.04582518885828051, 10187.601658512245, 0.20950970588129597, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4569.471998883321
0.04582518885828051, 10433.916761772665, 0.20950970588129597, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4546.485123188449
0.04582518885828051, 10711.74736325991, 0.20950970588129597, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4531.124054822746
0.04582518885828051, 10711.74736325991, 0.21565443603706452, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4520.746067768839
0.04582518885828051, 10711.74736325991, 0.22262199475915143, 3.2781324985071186e-05, 0, 0, 0, 1, 1.0, 1.5421221809332905e-05, 4513.093981600835
