W, K, Slope, Min_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.42366434320270474, 9536.027862934006, 2.068767889449896, 0.0012111612675807981, 0, 0, 0, 1, 1.0, 3.4888943147996233e-06, 59791.355951756945
0.05733673388459154, 9536.027862934006, 2.068767889449896, 0.0012111612675807981, 0, 0, 0, 1, 1.0, 3.4888943147996233e-06, 9773.828429696932
0.05733673388459154, 9536.027862934006, 2.068767889449896, 0.0012111612675807981, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 6807.985677239309
0.05733673388459154, 9536.027862934006, 2.068767889449896, 0.0001639128531932622, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 6741.36894084056
0.05733673388459154, 9536.027862934006, 2.068767889449896, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 6732.673165643515
0.05733673388459154, 5783.893270743417, 2.068767889449896, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 6701.233797544261
0.05733673388459154, 5783.893270743417, 3.5856981876561944, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5873.901071973149
0.05733673388459154, 7826.9822903688755, 3.5856981876561944, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5765.9476322850105
0.05733673388459154, 7826.9822903688755, 2.5707641968695985, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5742.466580126488
0.05733673388459154, 7826.9822903688755, 3.087049275254125, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5677.344624483015
0.05733673388459154, 6399.777871510403, 3.087049275254125, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5641.474344346332
0.05733673388459154, 6399.777871510403, 3.85226324942928, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5622.003706119486
0.05733673388459154, 6399.777871510403, 3.4105242341149578, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5602.139006816599
0.05733673388459154, 7317.2720138718405, 3.4105242341149578, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5561.845181075685
0.04948006037133804, 7317.2720138718405, 3.4105242341149578, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 5373.965808990554
0.04948006037133804, 8605.026304703879, 3.4105242341149578, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4932.968932306885
0.04948006037133804, 8605.026304703879, 4.076284076918055, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4725.074303992923
0.04948006037133804, 8605.026304703879, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4669.887071500671
0.04816337602724076, 8605.026304703879, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4624.574483473722
0.04816337602724076, 8864.144593511277, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4581.199392859828
0.04816337602724076, 9158.19579468765, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4552.7703778744235
0.04816337602724076, 9492.93103547145, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4546.141352426904
0.04629855956381705, 9492.93103547145, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4538.065308009154
0.04629855956381705, 9914.360623445868, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4474.243620310501
0.04629855956381705, 10399.573685421052, 4.959661941711343, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4439.5917853886285
0.04629855956381705, 10399.573685421052, 5.22730670387275, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4419.204098603923
0.04629855956381705, 10399.573685421052, 5.538427565587921, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4408.7850059923885
0.04556828067224084, 10399.573685421052, 5.538427565587921, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4399.465088077719
0.04556828067224084, 10583.050220133811, 5.538427565587921, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4385.559285346964
0.04556828067224084, 10788.615357671597, 5.538427565587921, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4375.909297690541
0.04556828067224084, 10788.615357671597, 5.656878071633149, 2.2183192413031455e-05, 0, 0, 0, 1, 1.0, 4.7217050027601483e-07, 4371.33745385081
