W, K, Conc_treshold, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.016694146996516092, 7523.211895973741, 0.0004833840483152984, 0.019761879466795022, 0, 0, 0, 0, 1.0, 0.06124383998358942, 17066.71478998646
0.016694146996516092, 7523.211895973741, 6.541891709081139e-05, 0.019761879466795022, 0, 0, 0, 0, 1.0, 0.06124383998358942, 17045.494063353428
0.016694146996516092, 7523.211895973741, 8.853487673517444e-06, 0.019761879466795022, 0, 0, 0, 0, 1.0, 0.06124383998358942, 16864.56266209701
0.12335398868105203, 7523.211895973741, 8.853487673517444e-06, 0.019761879466795022, 0, 0, 0, 0, 1.0, 0.06124383998358942, 15819.83998707645
0.12335398868105203, 7523.211895973741, 8.853487673517444e-06, 0.019761879466795022, 0, 0, 0, 0, 1.0, 0.4525341693526742, 13121.290036581082
0.12335398868105203, 55589.43474349239, 8.853487673517444e-06, 0.019761879466795022, 0, 0, 0, 0, 1.0, 0.4525341693526742, 12526.575182471986
0.12335398868105203, 55589.43474349239, 8.853487673517444e-06, 0.03258183102591706, 0, 0, 0, 0, 1.0, 0.4525341693526742, 12283.27246847225
0.12335398868105203, 96350.55553070082, 8.853487673517444e-06, 0.03258183102591706, 0, 0, 0, 0, 1.0, 0.4525341693526742, 12227.896379829974
0.12335398868105203, 176442.16764296725, 8.853487673517444e-06, 0.03258183102591706, 0, 0, 0, 0, 1.0, 0.4525341693526742, 12198.643074617426
0.12335398868105203, 343261.7105005608, 8.853487673517444e-06, 0.03258183102591706, 0, 0, 0, 0, 1.0, 0.4525341693526742, 12183.735481118596
0.12335398868105203, 343261.7105005608, 8.853487673517444e-06, 0.03912522119978459, 0, 0, 0, 0, 1.0, 0.4525341693526742, 12116.325025197255
0.12335398868105203, 343261.7105005608, 8.853487673517444e-06, 0.03912522119978459, 0, 0, 0, 0, 1.0, 0.5534531042206677, 11874.85886544212
0.12335398868105203, 343261.7105005608, 8.853487673517444e-06, 0.048823532867422165, 0, 0, 0, 0, 1.0, 0.5534531042206677, 11814.569619914335
0.12335398868105203, 343261.7105005608, 6.939445216174832e-06, 0.048823532867422165, 0, 0, 0, 0, 1.0, 0.5534531042206677, 11438.381512326283
0.12335398868105203, 343261.7105005608, 6.939445216174832e-06, 0.048823532867422165, 0, 0, 0, 0, 1.0, 0.723518144051349, 11394.102285034387
0.12335398868105203, 343261.7105005608, 6.939445216174832e-06, 0.056575959898112226, 0, 0, 0, 0, 1.0, 0.723518144051349, 11067.805555341556
0.12335398868105203, 343261.7105005608, 5.9009474781449055e-06, 0.056575959898112226, 0, 0, 0, 0, 1.0, 0.723518144051349, 10969.126257508464
0.12335398868105203, 343261.7105005608, 5.9009474781449055e-06, 0.06185197653664648, 0, 0, 0, 0, 1.0, 0.723518144051349, 10956.053854538754
0.12335398868105203, 343261.7105005608, 5.349681576696348e-06, 0.06185197653664648, 0, 0, 0, 0, 1.0, 0.723518144051349, 10855.296424190656
0.12335398868105203, 343261.7105005608, 4.802581401392404e-06, 0.06185197653664648, 0, 0, 0, 0, 1.0, 0.723518144051349, 10804.095381932106
