W, K, Conc_treshold, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.015765476595544493, 1032.7437913409783, 0.002118566642724041, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 17017.08697361308
0.015765476595544493, 1032.7437913409783, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 16789.09263872611
0.11649199099085646, 1032.7437913409783, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 16292.0733829678
0.8607658565075623, 1032.7437913409783, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 15563.620677080327
6.360247201778469, 1032.7437913409783, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 15268.092688089157
46.9962233770078, 1032.7437913409783, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 15207.351259230187
347.2577309705867, 1032.7437913409783, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 15189.57074159852
347.2577309705867, 2807.288681456081, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 15113.498402564483
347.2577309705867, 1619.6646724493723, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 14461.244956245117
347.2577309705867, 2191.7912579268477, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 13716.208922891306
347.2577309705867, 2284.878580969936, 0.0002867168166486978, 0.0016545476681021551, 0, 0, 0, 0, 1.0, 1.5114931181043236, 13645.707422339718
