W, K, Conc_treshold, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.510112351248128, 8461.675992873435, 0.00029287934638882736, 0.002243254877656493, 0, 0, 0, 0, 1.0, 0.3414258392831545, 15997.168431107979
0.510112351248128, 8461.675992873435, 0.00029287934638882736, 0.002243254877656493, 0, 0, 0, 0, 1.0, 2.5228146800877087, 15258.817939965116
0.510112351248128, 8461.675992873435, 0.00029287934638882736, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 15198.706563286913
0.510112351248128, 3112.876635632089, 0.00029287934638882736, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 14744.972389735762
0.510112351248128, 3112.876635632089, 9.749106542523418e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 14426.760598375726
0.15211411534577488, 3112.876635632089, 9.749106542523418e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 14277.019192674437
0.15211411534577488, 11781.697428016494, 9.749106542523418e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 13441.119899113342
0.15211411534577488, 11781.697428016494, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 13344.4261571134
0.15211411534577488, 5266.111644743177, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 13197.240544813518
0.15211411534577488, 8200.396542168657, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 13076.28142529948
0.09345235395291376, 8200.396542168657, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 13059.348256368781
0.09345235395291376, 14014.320706403345, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 12590.194879127723
0.09345235395291376, 25268.704080281237, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 12271.595439734467
0.09345235395291376, 48327.57226722419, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 12084.626816574835
0.09345235395291376, 98620.72465340218, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 11985.79588045318
0.09345235395291376, 216131.82509348754, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 11937.04408476487
0.09345235395291376, 512323.53331656294, 4.68856068022112e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 11914.33471146047
0.09345235395291376, 512323.53331656294, 4.163907020579993e-05, 0.0003035915342395545, 0, 0, 0, 0, 1.0, 2.5228146800877087, 11858.95112884665
