W, K, Kin_const, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.07267211442527406, 2865.1003672018956, 4.9828431748521735, 0.017715775082703104, 0, 0, 0, 0, 1.0, 0.03503848339949668, 15141.44634345952
0.5369783303162574, 2865.1003672018956, 4.9828431748521735, 0.017715775082703104, 0, 0, 0, 0, 1.0, 0.03503848339949668, 15106.188523027564
0.5369783303162574, 2865.1003672018956, 4.9828431748521735, 0.13090285592213102, 0, 0, 0, 0, 1.0, 0.03503848339949668, 14855.672471348229
0.325693820938108, 2865.1003672018956, 4.9828431748521735, 0.13090285592213102, 0, 0, 0, 0, 1.0, 0.03503848339949668, 14490.561921639755
0.325693820938108, 4965.943857945668, 4.9828431748521735, 0.13090285592213102, 0, 0, 0, 0, 1.0, 0.03503848339949668, 14115.453689558577
0.24067747049391294, 4965.943857945668, 4.9828431748521735, 0.13090285592213102, 0, 0, 0, 0, 1.0, 0.03503848339949668, 13690.244978245946
0.24067747049391294, 6926.491318465105, 4.9828431748521735, 0.13090285592213102, 0, 0, 0, 0, 1.0, 0.03503848339949668, 13128.56920814357
0.24067747049391294, 9987.940165244678, 4.9828431748521735, 0.13090285592213102, 0, 0, 0, 0, 1.0, 0.03503848339949668, 13086.784074142417
0.24067747049391294, 9987.940165244678, 4.9828431748521735, 0.16009529637306297, 0, 0, 0, 0, 1.0, 0.03503848339949668, 12587.725027358198
0.24067747049391294, 12463.7384781956, 4.9828431748521735, 0.16009529637306297, 0, 0, 0, 0, 1.0, 0.03503848339949668, 12076.267040024919
0.24067747049391294, 15901.495226944915, 4.9828431748521735, 0.16009529637306297, 0, 0, 0, 0, 1.0, 0.03503848339949668, 11686.777007230141
0.24067747049391294, 18181.188212924608, 4.9828431748521735, 0.16009529637306297, 0, 0, 0, 0, 1.0, 0.03503848339949668, 11617.284921725086
0.24067747049391294, 18181.188212924608, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 11359.74805191464
0.24067747049391294, 19716.224919345626, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 11166.526108594937
0.24067747049391294, 21554.87036011034, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10979.242594979552
0.24067747049391294, 23776.024062310866, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10814.58563600025
0.24067747049391294, 26484.539721982917, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10700.275973606555
0.24067747049391294, 29821.60047294889, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10680.805507311734
0.23294980219751354, 29821.60047294889, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10435.790809344588
0.23294980219751354, 30911.590339802497, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10375.292850097001
0.23294980219751354, 32156.649432770977, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10316.60626060149
0.23294980219751354, 33584.213108357864, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10262.557606451383
0.23294980219751354, 35227.83890484112, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10217.188381610757
0.23294980219751354, 37128.88512048162, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10186.200635203557
0.23127238750898485, 37128.88512048162, 4.9828431748521735, 0.1723375589585303, 0, 0, 0, 0, 1.0, 0.03503848339949668, 10165.086555752718
