W, K, Kin_const, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.14478793384515146, 1200.6115243650893, 1.105225613890873, 0.04542646491051936, 0, 0, 0, 0, 1.0, 0.04158763300429778, 15524.222048085732
0.14478793384515146, 8871.385906556288, 1.105225613890873, 0.04542646491051936, 0, 0, 0, 0, 1.0, 0.04158763300429778, 13339.418535540135
0.14478793384515146, 8871.385906556288, 1.105225613890873, 0.07489557895068627, 0, 0, 0, 0, 1.0, 0.04158763300429778, 12157.773259161222
0.14478793384515146, 15376.356395204964, 1.105225613890873, 0.07489557895068627, 0, 0, 0, 0, 1.0, 0.04158763300429778, 11350.189248481625
0.14478793384515146, 15376.356395204964, 1.105225613890873, 0.0807792287663456, 0, 0, 0, 0, 1.0, 0.04158763300429778, 11225.746981291193
0.14478793384515146, 16710.186952866534, 1.105225613890873, 0.0807792287663456, 0, 0, 0, 0, 1.0, 0.04158763300429778, 11125.211845591688
0.14478793384515146, 18311.417650622636, 1.105225613890873, 0.0807792287663456, 0, 0, 0, 0, 1.0, 0.04158763300429778, 11058.232005639662
0.14478793384515146, 19256.58765677603, 1.105225613890873, 0.0807792287663456, 0, 0, 0, 0, 1.0, 0.04158763300429778, 11044.329442242144
0.14478793384515146, 19256.58765677603, 1.105225613890873, 0.08537737568758391, 0, 0, 0, 0, 1.0, 0.04158763300429778, 11027.328756348988
0.14478793384515146, 20465.70641402292, 1.105225613890873, 0.08537737568758391, 0, 0, 0, 0, 1.0, 0.04158763300429778, 10962.059630745332
0.14478793384515146, 21883.60612685686, 1.105225613890873, 0.08537737568758391, 0, 0, 0, 0, 1.0, 0.04158763300429778, 10912.138686363496
0.14478793384515146, 23557.01476902981, 1.105225613890873, 0.08537737568758391, 0, 0, 0, 0, 1.0, 0.04158763300429778, 10887.348715662414
