W, K, Kin_const, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.019918278348228707, 9412.195321321535, 513.9475422226508, 0.6421673032166465, 0, 0, 0, 0, 1.0, 0.24549822864613582, 17053.29915014647
0.019918278348228707, 9412.195321321535, 513.9475422226508, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.24549822864613582, 16870.83448939275
0.14717727610917766, 9412.195321321535, 513.9475422226508, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.24549822864613582, 12438.778066098737
0.14717727610917766, 9412.195321321535, 513.9475422226508, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 12414.927363069186
0.14717727610917766, 25584.99950785557, 513.9475422226508, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 11835.900756822328
0.14717727610917766, 25584.99950785557, 171.07827534361826, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 11251.36629104608
0.14717727610917766, 25584.99950785557, 51.015076277024136, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 11009.129989924715
0.14717727610917766, 25584.99950785557, 13.47884207500588, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 10925.01351957285
0.14717727610917766, 25584.99950785557, 3.117468213328543, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 10898.379352120255
0.14717727610917766, 23135.06305828624, 3.117468213328543, 0.08690789386611661, 0, 0, 0, 0, 1.0, 0.033224572307911496, 10868.695796192025
0.14717727610917766, 23135.06305828624, 3.117468213328543, 0.08811908928710621, 0, 0, 0, 0, 1.0, 0.033224572307911496, 10852.463766356273
