W, K, Conc_treshold, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0439280964935751, 1076.5305588130034, 432.5353389013777, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.09609986304955552, 16959.282891390692
0.0439280964935751, 1076.5305588130034, 3196.0278839122607, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.09609986304955552, 16335.541538366748
0.3245871693102652, 1076.5305588130034, 3196.0278839122607, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.09609986304955552, 15616.356754318786
0.3245871693102652, 7954.544691282444, 3196.0278839122607, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.09609986304955552, 14821.510515414815
0.3245871693102652, 4824.675239317166, 3196.0278839122607, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.09609986304955552, 14805.467116223756
0.3245871693102652, 4824.675239317166, 3196.0278839122607, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.1665653776472855, 14511.58871469481
0.3245871693102652, 4824.675239317166, 5852.733122074852, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.1665653776472855, 14298.898791526419
0.1668431461775415, 4824.675239317166, 5852.733122074852, 0.03348343161478455, 0, 0, 0, 0, 1.0, 0.1665653776472855, 13659.28096606195
0.1668431461775415, 4824.675239317166, 5852.733122074852, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 13185.329030981391
0.1668431461775415, 7216.506161353979, 5852.733122074852, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 13057.543440876798
0.10714294490675728, 7216.506161353979, 5852.733122074852, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12872.372841657125
0.10714294490675728, 11746.439807977335, 5852.733122074852, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12448.874231637315
0.10714294490675728, 20074.4407640466, 5852.733122074852, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12319.963304824863
0.10714294490675728, 20074.4407640466, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12233.752852883783
0.10714294490675728, 23607.30754567604, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12217.050658379421
0.09800357715034154, 23607.30754567604, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12201.220352635155
0.09800357715034154, 26039.957692860517, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12174.388404912284
0.09800357715034154, 29006.376005841288, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12149.275540328204
0.09800357715034154, 32661.188961360036, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12126.327608284111
0.09800357715034154, 37215.542991942864, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12106.927218621826
0.09800357715034154, 42962.14599163609, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12090.568122339415
0.09800357715034154, 50313.40781829257, 5050.751387417583, 0.016102921865014025, 0, 0, 0, 0, 1.0, 0.1665653776472855, 12077.073950973296
