W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0019152989408339671, 5571.198984571701, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 16078.247485546744
0.01415225132004464, 5571.198984571701, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 14987.8646300582
0.01415225132004464, 41165.90183530577, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 14867.210339115829
0.01415225132004464, 304177.15802414657, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 14849.756159765137
0.038469807595062876, 304177.15802414657, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 5714.865327245386
0.038469807595062876, 101251.78022769967, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 5264.112798015898
0.038469807595062876, 30193.0054013329, 0, 0.00029827295282465835, 0, 0, 0, 0, 1.0, 0.016719260150546283, 4746.932285048077
0.038469807595062876, 30193.0054013329, 0, 7.880756669925673e-05, 0, 0, 0, 0, 1.0, 0.016719260150546283, 4734.8253553562345
0.038469807595062876, 30193.0054013329, 0, 1.8227091228427695e-05, 0, 0, 0, 0, 1.0, 0.016719260150546283, 4622.496477874201
0.038469807595062876, 30193.0054013329, 0, 1.8227091228427695e-05, 0, 0, 0, 0, 1.0, 0.08368597136610977, 4470.77153658551
0.038469807595062876, 30193.0054013329, 0, 1.1705031198702874e-05, 0, 0, 0, 0, 1.0, 0.08368597136610977, 4402.009924011022
0.038469807595062876, 49145.71021472656, 0, 1.1705031198702874e-05, 0, 0, 0, 0, 1.0, 0.08368597136610977, 4393.806577020081
0.038469807595062876, 37593.86837925572, 0, 1.1705031198702874e-05, 0, 0, 0, 0, 1.0, 0.08368597136610977, 4354.263356394061
0.038647383749239886, 37593.86837925572, 0, 1.1705031198702874e-05, 0, 0, 0, 0, 1.0, 0.08368597136610977, 4349.881631168435
