W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.8746615261093434, 7428.708668483941, 0, 3.102374100296907e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 45382.46853158286
0.8746615261093434, 1005.3663917315542, 0, 3.102374100296907e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 14265.244036295602
0.11837256537217591, 1005.3663917315542, 0, 3.102374100296907e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 13775.887162557345
0.11837256537217591, 2732.8691935873217, 0, 3.102374100296907e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 11607.869526490234
0.11837256537217591, 2732.8691935873217, 0, 1.0326906288026859e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 10326.310898051463
0.11837256537217591, 3698.2215574931097, 0, 1.0326906288026859e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 9898.295298557938
0.08486714079784499, 3698.2215574931097, 0, 1.0326906288026859e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 8616.778733758469
0.08486714079784499, 5332.803281740697, 0, 1.0326906288026859e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 8182.098389469265
0.05673886832269858, 5332.803281740697, 0, 1.0326906288026859e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 7376.429291275138
0.05673886832269858, 8304.248854143843, 0, 1.0326906288026859e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 6240.856347820542
0.05673886832269858, 8304.248854143843, 0, 1.680929530200397e-06, 0, 0, 0, 0, 1.0, 0.010992997894004828, 5707.0797360911065
0.05673886832269858, 8304.248854143843, 0, 1.680929530200397e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 5669.976492415176
0.05673886832269858, 7166.343577726433, 0, 1.680929530200397e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 5460.4941455394755
0.05673886832269858, 7166.343577726433, 0, 1.9767534671810395e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 5384.044969055289
0.05189900337279196, 7166.343577726433, 0, 1.9767534671810395e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 5232.315526291005
0.05189900337279196, 7904.810119300499, 0, 1.9767534671810395e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 5003.947586100993
0.05189900337279196, 7904.810119300499, 0, 2.201941148146504e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4897.894828141945
0.05189900337279196, 7904.810119300499, 0, 2.479386459960535e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4854.186112646671
0.05023263101913706, 7904.810119300499, 0, 2.479386459960535e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4796.70362166011
0.05023263101913706, 8193.733677821616, 0, 2.479386459960535e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4735.141118470346
0.05023263101913706, 8523.761428215226, 0, 2.479386459960535e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4698.3009345213595
0.05023263101913706, 8523.761428215226, 0, 2.5894564489182315e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4684.782946309849
0.04904678144998455, 8523.761428215226, 0, 2.5894564489182315e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4649.290429570002
0.04904678144998455, 8750.729097078676, 0, 2.5894564489182315e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4615.935407351293
0.04904678144998455, 9007.380065784851, 0, 2.5894564489182315e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4595.465009731672
0.04904678144998455, 9007.380065784851, 0, 2.6731189517522725e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4582.640400719316
0.04904678144998455, 9007.380065784851, 0, 2.768273058689571e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4574.018250012877
0.04811224925652912, 9007.380065784851, 0, 2.768273058689571e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4544.677857730701
0.04811224925652912, 9200.021156473316, 0, 2.768273058689571e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4523.679193242865
0.04811224925652912, 9416.688356052176, 0, 2.768273058689571e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4510.783833859262
0.04811224925652912, 9416.688356052176, 0, 2.8400712465328166e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4502.20760334962
0.04811224925652912, 9416.688356052176, 0, 2.921201901841332e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4496.127956643267
0.04737267119016365, 9416.688356052176, 0, 2.921201901841332e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4475.327038658128
0.04737267119016365, 9578.527783432171, 0, 2.921201901841332e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4461.051908424312
0.04737267119016365, 9759.765555816013, 0, 2.921201901841332e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4451.708068128139
0.04737267119016365, 9759.765555816013, 0, 2.9820591875378224e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4445.62109781534
0.04737267119016365, 9759.765555816013, 0, 3.050467566243235e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4440.994070496199
0.0467853938544371, 9759.765555816013, 0, 3.050467566243235e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4428.20002443748
0.0467853938544371, 9894.611066399726, 0, 3.050467566243235e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4417.762597363095
0.0467853938544371, 10045.093983797799, 0, 3.050467566243235e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4410.236125944269
0.0467853938544371, 10045.093983797799, 0, 3.1015387825372876e-06, 0, 0, 0, 0, 1.0, 0.018786822956571077, 4405.712881347476
