W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.002335162940647789, 2493.7049705428444, 0, 1.50043012165497e-05, 0, 0, 0, 0, 1.0, 0.018324314780048586, 16064.050902464907
0.017254649968590375, 2493.7049705428444, 0, 1.50043012165497e-05, 0, 0, 0, 0, 1.0, 0.018324314780048586, 14776.758797195358
0.12749557658532626, 2493.7049705428444, 0, 1.50043012165497e-05, 0, 0, 0, 0, 1.0, 0.018324314780048586, 13047.449959754347
0.12749557658532626, 2493.7049705428444, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.018324314780048586, 11059.518969169245
0.12749557658532626, 2493.7049705428444, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.13539938988424308, 10995.997673228712
0.12749557658532626, 2493.7049705428444, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.04981065188556959, 10799.027019902887
0.0735585487352548, 2493.7049705428444, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.04981065188556959, 10377.507250085018
0.0735585487352548, 4566.602735616017, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.04981065188556959, 7393.663311765539
0.0735585487352548, 5393.230438174395, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.04981065188556959, 7187.581874236537
0.06125645125852865, 5393.230438174395, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.04981065188556959, 6425.041539350723
0.06125645125852865, 6595.966293671813, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.04981065188556959, 5893.753144011549
0.06125645125852865, 6595.966293671813, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 5856.540618168796
0.05423217417554345, 6595.966293671813, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 5734.959834996016
0.05423217417554345, 7541.586682247753, 0, 2.030611354909206e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 5368.802151112367
0.05423217417554345, 7541.586682247753, 0, 2.353041245416543e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 5151.666196826239
0.05423217417554345, 7541.586682247753, 0, 2.7671489831834975e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 5068.551269326329
0.0518676044342843, 7541.586682247753, 0, 2.7671489831834975e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4953.805053636975
0.0518676044342843, 7920.628340325549, 0, 2.7671489831834975e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4873.0408854288835
0.0518676044342843, 7920.628340325549, 0, 2.9205129829314746e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4841.393551562474
0.0518676044342843, 8404.829239164314, 0, 2.9205129829314746e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4829.385946971418
0.04859034752665671, 8404.829239164314, 0, 2.9205129829314746e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4812.810212458886
0.04859034752665671, 9030.456347632338, 0, 2.9205129829314746e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4676.16257590248
0.04859034752665671, 9030.456347632338, 0, 3.160516229870812e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4590.739228222115
0.04859034752665671, 9030.456347632338, 0, 3.4473612598006714e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4535.036158104795
0.04859034752665671, 9030.456347632338, 0, 3.7930489386704454e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4515.856049346923
0.04733005963692283, 9030.456347632338, 0, 3.7930489386704454e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4508.425192123433
0.04733005963692283, 9295.311463562324, 0, 3.7930489386704454e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4464.285156150869
0.04733005963692283, 9595.632800107087, 0, 3.7930489386704454e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4433.2734356380615
0.04733005963692283, 9937.205280072452, 0, 3.7930489386704454e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4421.513681747423
0.04733005963692283, 9937.205280072452, 0, 3.941832368133501e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4416.801692702533
0.04633900601261768, 9937.205280072452, 0, 3.941832368133501e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4397.259837398449
0.04633900601261768, 10171.233702730875, 0, 3.941832368133501e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4376.9999886398755
0.04633900601261768, 10435.035767232386, 0, 3.941832368133501e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4365.701974520902
0.04633900601261768, 10435.035767232386, 0, 4.054436389435222e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4358.517519607714
0.04598146672540193, 10435.035767232386, 0, 4.054436389435222e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4353.099733486677
0.04598146672540193, 10524.324364345324, 0, 4.054436389435222e-06, 0, 0, 0, 0, 1.0, 0.0399162587930781, 4348.741541656279
