W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.24020076807956126, 1269.0712614785793, 0, 3.626258065906345e-06, 0, 0, 0, 0, 1.0, 1.7004835418877169, 16143.462528839256
0.24020076807956126, 1269.0712614785793, 0, 2.6794624278181742e-05, 0, 0, 0, 0, 1.0, 1.7004835418877169, 13576.99682587025
0.24020076807956126, 3449.6933490968195, 0, 2.6794624278181742e-05, 0, 0, 0, 0, 1.0, 1.7004835418877169, 13429.083875362056
0.07995588997575463, 3449.6933490968195, 0, 2.6794624278181742e-05, 0, 0, 0, 0, 1.0, 1.7004835418877169, 9125.087632404555
0.07995588997575463, 6317.258565512112, 0, 2.6794624278181742e-05, 0, 0, 0, 0, 1.0, 1.7004835418877169, 8148.759596273071
0.05732432807259551, 6317.258565512112, 0, 2.6794624278181742e-05, 0, 0, 0, 0, 1.0, 1.7004835418877169, 7112.125344393824
0.05732432807259551, 6317.258565512112, 0, 3.8637614881180026e-05, 0, 0, 0, 0, 1.0, 1.7004835418877169, 5873.306247643037
0.05732432807259551, 6317.258565512112, 0, 3.8637614881180026e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 5592.9950555536025
0.05732432807259551, 7056.914422074964, 0, 3.8637614881180026e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 5525.24192650987
0.050750947543605165, 7056.914422074964, 0, 3.8637614881180026e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 5248.613236928978
0.050750947543605165, 8068.617917945149, 0, 3.8637614881180026e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4838.990463890893
0.050750947543605165, 8068.617917945149, 0, 4.477267460370411e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4757.5444564970885
0.050750947543605165, 8749.850878579013, 0, 4.477267460370411e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4734.726421425419
0.0485381622970945, 8749.850878579013, 0, 4.477267460370411e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4636.641882738209
0.0485381622970945, 9189.620137315631, 0, 4.477267460370411e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4574.146375452334
0.0485381622970945, 9189.620137315631, 0, 4.725411542903296e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4547.596634170391
0.0485381622970945, 9189.620137315631, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4536.078843302258
0.04775257367192866, 9189.620137315631, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4519.2179316713355
0.04775257367192866, 9356.05487935522, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4499.934785028223
0.04775257367192866, 9542.61673701665, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4486.0708373757325
0.04775257367192866, 9752.134322710808, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4479.97544513699
0.047185556033029076, 9752.134322710808, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4466.303113503939
0.047185556033029076, 9881.119492373791, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4457.927026246574
0.047185556033029076, 10024.974479041764, 0, 5.0142836396797506e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4452.574250719281
0.047185556033029076, 10024.974479041764, 0, 5.094642728160014e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4447.162431371774
0.047185556033029076, 10024.974479041764, 0, 5.1845259696887275e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4442.643770044541
0.046733859741078805, 10024.974479041764, 0, 5.1845259696887275e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4434.30138212652
0.046733859741078805, 10131.609549031627, 0, 5.1845259696887275e-05, 0, 0, 0, 0, 1.0, 1.1368771336118024, 4428.119209899277
