W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.11641486127265242, 16786.355828962896, 0, 0.001707716787077739, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 22411.47191175883
0.01575503822328539, 16786.355828962896, 0, 0.001707716787077739, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 16004.670735475018
0.01575503822328539, 16786.355828962896, 0, 0.012618415140803023, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 15520.626333756332
0.01575503822328539, 16786.355828962896, 0, 0.09323817735498943, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 14734.743814770249
0.01575503822328539, 16786.355828962896, 0, 0.6889421230380623, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 14640.047739756325
0.01575503822328539, 124035.32491681837, 0, 0.6889421230380623, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 14583.712874397917
0.04282663410903435, 124035.32491681837, 0, 0.6889421230380623, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 13165.290623468381
0.04282663410903435, 41287.77302190474, 0, 0.6889421230380623, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 9236.218860721468
0.04282663410903435, 12311.901588850691, 0, 0.6889421230380623, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 5046.193218940177
0.04282663410903435, 12311.901588850691, 0, 0.18202740744370013, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 5003.526043861185
0.04282663410903435, 14784.493623780447, 0, 0.18202740744370013, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4993.940634033214
0.04282663410903435, 14784.493623780447, 0, 0.14883577488095967, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4973.835414389764
0.04282663410903435, 13988.249029814324, 0, 0.14883577488095967, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4959.961873311887
0.042179564448067294, 13988.249029814324, 0, 0.14883577488095967, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4954.223936051538
0.042179564448067294, 14224.479797166236, 0, 0.14883577488095967, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4944.151559666747
0.042179564448067294, 14488.94400333711, 0, 0.14883577488095967, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4935.470839830635
0.042179564448067294, 14785.537233461733, 0, 0.14883577488095967, 0, 0, 0, 1, 1.0, 1.3437904872669716e-05, 4928.821610074797
