W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.015678949455790823, 1753.6743389421774, 0, 2.1816485275325115, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 15089.557218520866
0.11585263710113658, 1753.6743389421774, 0, 2.1816485275325115, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 12944.717207044705
0.11585263710113658, 1753.6743389421774, 0, 0.2952540213963515, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 12891.279427026044
0.11585263710113658, 1753.6743389421774, 0, 0.039958286612424135, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 12259.30737857201
0.11585263710113658, 4766.9810885814495, 0, 0.039958286612424135, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 12185.674558544559
0.03856399286113567, 4766.9810885814495, 0, 0.039958286612424135, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 11032.795007599798
0.03856399286113567, 15985.997919549332, 0, 0.039958286612424135, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 9278.407147284814
0.03856399286113567, 15985.997919549332, 0, 0.1512351749570536, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 5719.341553352273
0.03856399286113567, 69117.86315823128, 0, 0.1512351749570536, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4946.545221370973
0.03856399286113567, 46209.51406649446, 0, 0.1512351749570536, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4887.753700793739
0.03856399286113567, 46209.51406649446, 0, 0.23550362951573484, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4810.671783282005
0.03856399286113567, 36219.44290832211, 0, 0.23550362951573484, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4780.401158188417
0.03856399286113567, 36219.44290832211, 0, 0.30786917201325187, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4761.523570931401
0.03856399286113567, 36219.44290832211, 0, 0.4134011329951313, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4756.634491401637
0.03856399286113567, 33399.523041418906, 0, 0.4134011329951313, 0, 0, 0, 1, 1.0, 6.403624226331878e-05, 4750.666946270797
