W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.014663623844729749, 3032.9443940449664, 0, 0.08902263730341271, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 15090.647991952303
0.10835033920232526, 3032.9443940449664, 0, 0.08902263730341271, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 12164.378136278869
0.10835033920232526, 3032.9443940449664, 0, 0.03274959806278747, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 10677.69360030786
0.06251270765744296, 3032.9443940449664, 0, 0.03274959806278747, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 10346.720763008921
0.06251270765744296, 5554.0861210225685, 0, 0.03274959806278747, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 8246.946039042916
0.06251270765744296, 5554.0861210225685, 0, 0.06371313161367385, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 7345.959116398757
0.05205794153768443, 5554.0861210225685, 0, 0.06371313161367385, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 6985.9101762825
0.05205794153768443, 6792.694149893597, 0, 0.06371313161367385, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 6238.965969912466
0.05205794153768443, 8476.45881392492, 0, 0.06371313161367385, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5911.1599236598395
0.05205794153768443, 8476.45881392492, 0, 0.07196540431125219, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5881.567079484337
0.0486849627000503, 8476.45881392492, 0, 0.07196540431125219, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5678.8058777457645
0.0486849627000503, 9124.641720892749, 0, 0.07196540431125219, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5582.479473449683
0.0486849627000503, 9124.641720892749, 0, 0.07804143938203327, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5523.5761470592015
0.0486849627000503, 9124.641720892749, 0, 0.08531922898412377, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5492.702632200782
0.04750577281429476, 9124.641720892749, 0, 0.08531922898412377, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5446.075873944983
0.04750577281429476, 9374.090033913853, 0, 0.08531922898412377, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5415.882837329517
0.04750577281429476, 9656.366703700027, 0, 0.08531922898412377, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5393.644376325574
0.04750577281429476, 9976.698372285518, 0, 0.08531922898412377, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5382.953895596331
0.04750577281429476, 9976.698372285518, 0, 0.08843767647069696, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5372.885380549387
0.04566641779894746, 9976.698372285518, 0, 0.08843767647069696, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5356.280520914808
0.04566641779894746, 10419.604348181352, 0, 0.08843767647069696, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5299.681564787291
0.04566641779894746, 10929.54425478461, 0, 0.08843767647069696, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5260.73536320074
0.04566641779894746, 10929.54425478461, 0, 0.0932101551523669, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5229.896989130461
0.04566641779894746, 10929.54425478461, 0, 0.09875787320956914, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5206.687170618066
0.04566641779894746, 10929.54425478461, 0, 0.10524248065116208, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5192.157755555754
0.04487470691066728, 10929.54425478461, 0, 0.10524248065116208, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5171.638741354559
0.04487470691066728, 11141.839691471267, 0, 0.10524248065116208, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5156.438599539315
0.04487470691066728, 11380.13053017965, 0, 0.10524248065116208, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5144.3252049399225
0.04487470691066728, 11648.140893512455, 0, 0.10524248065116208, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5136.65104213886
0.04487470691066728, 11648.140893512455, 0, 0.10797205942994707, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5130.126349937215
0.04487470691066728, 11648.140893512455, 0, 0.1110564341431715, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5124.710744709189
0.044184896114486207, 11648.140893512455, 0, 0.1110564341431715, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5109.752406080465
0.044184896114486207, 11848.331064512005, 0, 0.1110564341431715, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5098.1341950618835
0.044184896114486207, 12072.516364920353, 0, 0.1110564341431715, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5088.687826542603
0.044184896114486207, 12324.022629185212, 0, 0.1110564341431715, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5082.363772873955
0.044184896114486207, 12324.022629185212, 0, 0.11360406654305405, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5076.400811050143
0.044184896114486207, 12324.022629185212, 0, 0.11647401478021838, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5071.104462528661
0.04358273653118749, 12324.022629185212, 0, 0.11647401478021838, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5064.118296143576
0.04358273653118749, 12511.453430342963, 0, 0.11647401478021838, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5054.418881076464
0.04358273653118749, 12720.921366132536, 0, 0.11647401478021838, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5046.146511611559
0.04358273653118749, 12955.388853939468, 0, 0.11647401478021838, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5039.961086804059
0.04358273653118749, 12955.388853939468, 0, 0.11883766742724451, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5034.295253134042
0.04358273653118749, 12955.388853939468, 0, 0.12149312398250312, 0, 0, 0, 1, 1.0, 3.0246927173438226e-05, 5028.982538160182
