W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.04824092370070504, 2018.2745818088995, 0, 3.346494030864171, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 11642.12927082896
0.04824092370070504, 14913.144108031756, 0, 3.346494030864171, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 8798.009368823856
0.04824092370070504, 14913.144108031756, 0, 0.4528987175166363, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 8656.707520515956
0.04824092370070504, 14913.144108031756, 0, 0.06129317621261262, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 6541.981499660081
0.04824092370070504, 9045.279134234073, 0, 0.06129317621261262, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5845.10481002065
0.04824092370070504, 9045.279134234073, 0, 0.10623658264518887, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5464.657617679046
0.04824092370070504, 9045.279134234073, 0, 0.09132444713497358, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5454.738835824832
0.04824092370070504, 9429.44017956089, 0, 0.09132444713497358, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5439.680160392045
0.04608348188438855, 9429.44017956089, 0, 0.09132444713497358, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5396.444457980233
0.04608348188438855, 9916.154217904917, 0, 0.09132444713497358, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5320.594572480113
0.04608348188438855, 10480.605434930896, 0, 0.09132444713497358, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5270.128148130427
0.04608348188438855, 10480.605434930896, 0, 0.0970586978752517, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5245.307660998394
0.04608348188438855, 10480.605434930896, 0, 0.10378309316663828, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5230.4503291184
0.045242328005172944, 10480.605434930896, 0, 0.10378309316663828, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5211.593863811195
0.045242328005172944, 10695.146716813957, 0, 0.10378309316663828, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5192.512239259745
0.045242328005172944, 10936.21801731825, 0, 0.10378309316663828, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5176.817929393107
0.045242328005172944, 11207.677187656358, 0, 0.10378309316663828, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5166.080544684593
0.045242328005172944, 11207.677187656358, 0, 0.10662030237467249, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5159.569077526235
0.045242328005172944, 11207.677187656358, 0, 0.10983089921948982, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5154.374719657976
0.04451008235402242, 11207.677187656358, 0, 0.10983089921948982, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5139.0904741026625
0.04451008235402242, 11410.66129730591, 0, 0.10983089921948982, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5124.993396134716
0.04451008235402242, 11638.192473236491, 0, 0.10983089921948982, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5113.348263047434
0.04451008235402242, 11893.720496213424, 0, 0.10983089921948982, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5105.2654996738875
0.04451008235402242, 11893.720496213424, 0, 0.11248638283469668, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5099.449552436989
0.04421861742423152, 11893.720496213424, 0, 0.11248638283469668, 0, 0, 0, 1, 1.0, 9.255967006390877e-05, 5091.733626860629
