W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.01064167115366567, 45113.246542169945, 0, 0.001730363636646619, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 15970.274521760266
0.01064167115366567, 45113.246542169945, 0, 0.01278575398273152, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 15715.41987929407
0.01064167115366567, 45113.246542169945, 0, 0.09447465344552919, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 15375.713398892232
0.01064167115366567, 45113.246542169945, 0, 0.698078514236047, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 15340.588407520281
0.028927061321446196, 45113.246542169945, 0, 0.698078514236047, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 10113.643261732903
0.028927061321446196, 135527.68249190587, 0, 0.698078514236047, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 9908.542765465243
0.028927061321446196, 454490.00323214347, 0, 0.698078514236047, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 9833.510991084026
0.028927061321446196, 1720165.7273681376, 0, 0.698078514236047, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 9809.694934877798
0.028927061321446196, 1720165.7273681376, 0, 3.0182473101453233, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 9787.039131745563
0.03537803986655224, 1720165.7273681376, 0, 3.0182473101453233, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 5070.731960285635
0.03739184251825082, 1720165.7273681376, 0, 3.0182473101453233, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 4966.959762981203
0.0362704681820748, 1720165.7273681376, 0, 3.0182473101453233, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 4757.105506071087
0.036575450180312004, 1720165.7273681376, 0, 3.0182473101453233, 0, 0, 0, 1, 1.0, 3.127241064813527e-06, 4737.456236059132
