W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0019247488078731473, 29926.960753827236, 0, 0.00786647685082667, 0, 0, 0, 1, 1.0, 0.000354285054813998, 16085.843597610523
0.014222076917724577, 29926.960753827236, 0, 0.00786647685082667, 0, 0, 0, 1, 1.0, 0.000354285054813998, 15740.143151970988
0.014222076917724577, 29926.960753827236, 0, 0.058125838751697585, 0, 0, 0, 1, 1.0, 0.000354285054813998, 15023.77008744514
0.014222076917724577, 29926.960753827236, 0, 0.4294950833336906, 0, 0, 0, 1, 1.0, 0.000354285054813998, 14868.520567927893
0.014222076917724577, 221131.99188052534, 0, 0.4294950833336906, 0, 0, 0, 1, 1.0, 0.000354285054813998, 14844.522761560216
0.03865961324839754, 221131.99188052534, 0, 0.4294950833336906, 0, 0, 0, 1, 1.0, 0.000354285054813998, 5691.468480877174
0.03865961324839754, 73608.4457775854, 0, 0.4294950833336906, 0, 0, 0, 1, 1.0, 0.000354285054813998, 5130.0813354162
0.03865961324839754, 21949.83827393834, 0, 0.4294950833336906, 0, 0, 0, 1, 1.0, 0.000354285054813998, 4905.366940941045
0.03865961324839754, 21949.83827393834, 0, 1.6255642966174826, 0, 0, 0, 1, 1.0, 0.000354285054813998, 4874.9232102539145
0.03865961324839754, 31651.475651524437, 0, 1.6255642966174826, 0, 0, 0, 1, 1.0, 0.000354285054813998, 4748.143064459896
