W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0020067291954280514, 9971.729145749741, 0, 0.0777587826256482, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 16071.450801781128
0.014827834600379841, 9971.729145749741, 0, 0.0777587826256482, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 14932.077050254602
0.014827834600379841, 9971.729145749741, 0, 0.5745640070054685, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 14830.188968720426
0.014827834600379841, 73681.66606128665, 0, 0.5745640070054685, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 14751.788369907648
0.04030623334960881, 73681.66606128665, 0, 0.5745640070054685, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 6926.579245450853
0.04030623334960881, 24526.496030500497, 0, 0.5745640070054685, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 4962.038988346886
0.04030623334960881, 24526.496030500497, 0, 0.17133342374736543, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 4874.516954574616
0.04030623334960881, 20767.28690752398, 0, 0.17133342374736543, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 4843.806019666905
0.04030623334960881, 20767.28690752398, 0, 0.20574221558327604, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 4820.072026905546
0.04030623334960881, 20767.28690752398, 0, 0.25162446417402023, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 4813.568893175415
0.04002827064203119, 20767.28690752398, 0, 0.25162446417402023, 0, 0, 0, 1, 1.0, 1.7207760921074086e-06, 4802.622070400128
