W, K, Effect, empty_0, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.057766961897273025, 2425.3975540517818, 0, 0.18635367948514056, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 10702.870739858949
0.057766961897273025, 6592.914097967973, 0, 0.18635367948514056, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 7797.08968110851
0.057766961897273025, 6592.914097967973, 0, 0.062031751241343316, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 6600.759431188616
0.049658373100675564, 6592.914097967973, 0, 0.062031751241343316, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 6542.0630648840015
0.049658373100675564, 7786.336374765353, 0, 0.062031751241343316, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 6020.493835746648
0.049658373100675564, 9350.06178002388, 0, 0.062031751241343316, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5768.470345762459
0.049658373100675564, 9350.06178002388, 0, 0.07586535472862817, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5614.895932027298
0.046983935129870376, 9350.06178002388, 0, 0.07586535472862817, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5530.019530065828
0.046983935129870376, 9937.151002743252, 0, 0.07586535472862817, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5453.564621889157
0.046983935129870376, 9937.151002743252, 0, 0.08112143836960434, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5391.850185605478
0.046983935129870376, 9937.151002743252, 0, 0.08732468089034212, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5346.744023112683
0.046983935129870376, 9937.151002743252, 0, 0.09469749882574452, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5320.140741680344
0.046983935129870376, 9937.151002743252, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5312.954224342459
0.045845945532559246, 9937.151002743252, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5263.323042694068
0.045845945532559246, 10208.81159279081, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5236.401646984727
0.045845945532559246, 10516.22376063451, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5216.892804928494
0.045845945532559246, 10865.079557833229, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5208.0014495146615
0.04503039258672205, 10865.079557833229, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5181.543853760271
0.04503039258672205, 11081.731710058342, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5166.894442730696
0.04503039258672205, 11325.04208678083, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5155.726303994261
0.04503039258672205, 11598.858143252104, 0, 0.10352855675798259, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5149.5088006884525
0.04503039258672205, 11598.858143252104, 0, 0.1062852781169797, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5143.015906495284
0.04503039258672205, 11598.858143252104, 0, 0.10940252918089786, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5137.789450034054
0.04432011681366813, 11598.858143252104, 0, 0.10940252918089786, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5116.582909647763
0.04432011681366813, 11803.493291107456, 0, 0.10940252918089786, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5105.70721234655
0.04432011681366813, 12032.764311403356, 0, 0.10940252918089786, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5097.32419585527
0.04432011681366813, 12032.764311403356, 0, 0.11174232414808717, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5091.004588342357
0.04432011681366813, 12032.764311403356, 0, 0.11437393727547264, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5085.200589328149
0.04432011681366813, 12032.764311403356, 0, 0.11734035036362488, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5080.104723720858
0.04400913285810478, 12032.764311403356, 0, 0.11734035036362488, 0, 0, 0, 1, 1.0, 6.672099984316498e-06, 5071.720757786036
