W, K, Conc_treshold, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.612014218652322, 1452.5628208306475, 356.04892441846783, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 15285.209336865053
0.612014218652322, 10733.068170338605, 356.04892441846783, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 14627.91291580334
0.612014218652322, 79307.2428242789, 356.04892441846783, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 14546.181152222347
0.612014218652322, 79307.2428242789, 967.8413212891091, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 14530.601869657576
0.612014218652322, 26399.087864024463, 967.8413212891091, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 14507.00850782874
0.612014218652322, 7872.13618048265, 967.8413212891091, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 14482.495202953141
0.16170206148624364, 7872.13618048265, 967.8413212891091, 0.0008094257247879618, 0, 0, 0, 0, 1.0, 1.710365864120282, 14400.676739326604
0.16170206148624364, 7872.13618048265, 967.8413212891091, 0.0001872088829318662, 0, 0, 0, 0, 1.0, 1.710365864120282, 13661.339508625464
0.16170206148624364, 7872.13618048265, 967.8413212891091, 3.740165723282249e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12658.402803452724
0.14475359511084737, 7872.13618048265, 967.8413212891091, 3.740165723282249e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12579.702528360547
0.14475359511084737, 8891.75353138796, 967.8413212891091, 3.740165723282249e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12475.083313207739
0.14475359511084737, 10166.505865634943, 967.8413212891091, 3.740165723282249e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12419.172208825667
0.14475359511084737, 10166.505865634943, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12371.756223178356
0.13348358359543142, 10166.505865634943, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12301.306202981306
0.13348358359543142, 11114.587952080212, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12250.805583672123
0.13348358359543142, 12259.907212449445, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12214.328754220867
0.13348358359543142, 13656.530574876268, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12194.252477918506
0.12579361520726298, 13656.530574876268, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12148.655427214211
0.12579361520726298, 14577.618022052631, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12124.841176809856
0.12579361520726298, 15662.726684223971, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12105.506570992478
0.12579361520726298, 16949.865375990357, 967.8413212891091, 4.33404658665953e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12091.37641876881
0.12579361520726298, 16949.865375990357, 967.8413212891091, 4.727399960743793e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12069.536580977703
0.119924460657475, 16949.865375990357, 967.8413212891091, 4.727399960743793e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12050.050550058382
0.119924460657475, 17864.553260072124, 967.8413212891091, 4.727399960743793e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12032.95887139537
0.119924460657475, 18927.822648935882, 967.8413212891091, 4.727399960743793e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12016.814043939945
0.119924460657475, 20170.655201050304, 967.8413212891091, 4.727399960743793e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 12002.207690774603
0.119924460657475, 21632.229803825914, 967.8413212891091, 4.727399960743793e-05, 0, 0, 0, 0, 1.0, 1.710365864120282, 11989.510877246817
