W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.512188035288699, 1166.79828231284, 690.4216362339466, 0.032867071041574145, 0.17171718592078988, 0, 0, 0, 1.0, 0.012795674680777344, 15650.876895054644
3.784586125949269, 1166.79828231284, 690.4216362339466, 0.032867071041574145, 0.17171718592078988, 0, 0, 0, 1.0, 0.012795674680777344, 15250.020070339475
27.964519195873766, 1166.79828231284, 690.4216362339466, 0.032867071041574145, 0.17171718592078988, 0, 0, 0, 1.0, 0.012795674680777344, 15021.129332691366
27.964519195873766, 1923.7251466655525, 690.4216362339466, 0.032867071041574145, 0.17171718592078988, 0, 0, 0, 1.0, 0.012795674680777344, 14235.230136967148
48.469587289458914, 1923.7251466655525, 690.4216362339466, 0.032867071041574145, 0.17171718592078988, 0, 0, 0, 1.0, 0.012795674680777344, 14201.059776758144
88.76003878760345, 1923.7251466655525, 690.4216362339466, 0.032867071041574145, 0.17171718592078988, 0, 0, 0, 1.0, 0.012795674680777344, 14139.1343651811
88.76003878760345, 1923.7251466655525, 690.4216362339466, 0.032867071041574145, 0.08826545920671534, 0, 0, 0, 1.0, 0.012795674680777344, 13989.913191461337
184.56220018849083, 1923.7251466655525, 690.4216362339466, 0.032867071041574145, 0.08826545920671534, 0, 0, 0, 1.0, 0.012795674680777344, 13953.564336295884
184.56220018849083, 2127.4420911102316, 690.4216362339466, 0.032867071041574145, 0.08826545920671534, 0, 0, 0, 1.0, 0.012795674680777344, 13764.510601616284
184.56220018849083, 2187.1536657802976, 690.4216362339466, 0.032867071041574145, 0.08826545920671534, 0, 0, 0, 1.0, 0.012795674680777344, 13715.12027332187
184.56220018849083, 2220.7064252627197, 690.4216362339466, 0.032867071041574145, 0.08826545920671534, 0, 0, 0, 1.0, 0.012795674680777344, 13688.498653352062
