W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.17783122011056227, 2985.7579696079806, 40.346623695139, 0.10467031167541135, 0.0002301001235004178, 0, 0, 0, 1.0, 2.033205289944522, 18828.195997240204
0.17783122011056227, 404.0784004928697, 40.346623695139, 0.10467031167541135, 0.0002301001235004178, 0, 0, 0, 1.0, 2.033205289944522, 16241.999416233339
0.17783122011056227, 404.0784004928697, 40.346623695139, 0.10467031167541135, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 16201.94586722064
1.3140048615382292, 404.0784004928697, 40.346623695139, 0.10467031167541135, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 16177.334899358748
1.3140048615382292, 404.0784004928697, 40.346623695139, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 16155.39670471514
9.709255636173577, 404.0784004928697, 40.346623695139, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 16129.111419983628
9.709255636173577, 666.2126539230794, 40.346623695139, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 16110.127974655179
9.709255636173577, 666.2126539230794, 69.93090728035983, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 15861.889719727216
9.709255636173577, 666.2126539230794, 128.06112842654517, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 15814.395283996495
9.709255636173577, 1296.0920748009723, 128.06112842654517, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 15737.057856557582
9.709255636173577, 1296.0920748009723, 266.2824841433603, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 15092.40707355908
9.709255636173577, 1938.629229851964, 266.2824841433603, 0.7734148048621703, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 14925.574575160783
9.709255636173577, 1938.629229851964, 266.2824841433603, 1.2043626340100306, 0.0017002227209154581, 0, 0, 0, 1.0, 2.033205289944522, 14833.429800829806
