W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.6607830691502735, 3505.4715112299423, 32.69611412981665, 0.0006908961323570994, 0.0025467317024057304, 0, 0, 0, 1.0, 0.016868825631541216, 18381.991550648254
0.6607830691502735, 3505.4715112299423, 32.69611412981665, 0.0006908961323570994, 0.0188179434180011, 0, 0, 0, 1.0, 0.016868825631541216, 15645.044324064616
0.0894272638214105, 3505.4715112299423, 32.69611412981665, 0.0006908961323570994, 0.0188179434180011, 0, 0, 0, 1.0, 0.016868825631541216, 14633.165197877946
0.0894272638214105, 3505.4715112299423, 241.59342152225432, 0.0006908961323570994, 0.0188179434180011, 0, 0, 0, 1.0, 0.016868825631541216, 14617.91825976947
0.0894272638214105, 3505.4715112299423, 1785.1473447605367, 0.0006908961323570994, 0.0188179434180011, 0, 0, 0, 1.0, 0.016868825631541216, 14560.726423263455
0.0894272638214105, 3505.4715112299423, 4852.533588384481, 0.0006908961323570994, 0.0188179434180011, 0, 0, 0, 1.0, 0.016868825631541216, 14534.07899121104
0.0894272638214105, 3505.4715112299423, 4852.533588384481, 0.0006908961323570994, 0.03261625721930829, 0, 0, 0, 1.0, 0.016868825631541216, 14222.122316674711
0.0894272638214105, 6419.402448125982, 4852.533588384481, 0.0006908961323570994, 0.03261625721930829, 0, 0, 0, 1.0, 0.016868825631541216, 13362.137065833478
0.0894272638214105, 12488.710007202422, 4852.533588384481, 0.0006908961323570994, 0.03261625721930829, 0, 0, 0, 1.0, 0.016868825631541216, 13060.56341844543
0.0894272638214105, 12488.710007202422, 4852.533588384481, 0.0006908961323570994, 0.0470323588874245, 0, 0, 0, 1.0, 0.016868825631541216, 12762.63139365779
0.0894272638214105, 18679.98326185675, 4852.533588384481, 0.0006908961323570994, 0.0470323588874245, 0, 0, 0, 1.0, 0.016868825631541216, 12401.93959000952
0.0894272638214105, 18679.98326185675, 7556.372204654619, 0.0006908961323570994, 0.0470323588874245, 0, 0, 0, 1.0, 0.016868825631541216, 12249.613002011452
0.0894272638214105, 18679.98326185675, 12299.646017622883, 0.0006908961323570994, 0.0470323588874245, 0, 0, 0, 1.0, 0.016868825631541216, 12154.58715451505
0.0956229400969688, 18679.98326185675, 12299.646017622883, 0.0006908961323570994, 0.0470323588874245, 0, 0, 0, 1.0, 0.016868825631541216, 12132.072643953774
0.0956229400969688, 18679.98326185675, 12299.646017622883, 0.0006908961323570994, 0.05062885735151472, 0, 0, 0, 1.0, 0.016868825631541216, 11919.462305398198
0.0956229400969688, 18679.98326185675, 12299.646017622883, 0.0006908961323570994, 0.05490344895293059, 0, 0, 0, 1.0, 0.016868825631541216, 11863.172062810478
0.0956229400969688, 20421.993519828284, 12299.646017622883, 0.0006908961323570994, 0.05490344895293059, 0, 0, 0, 1.0, 0.016868825631541216, 11807.819341781864
0.0956229400969688, 22526.40824165496, 12299.646017622883, 0.0006908961323570994, 0.05490344895293059, 0, 0, 0, 1.0, 0.016868825631541216, 11772.143154949728
0.09823706806198146, 22526.40824165496, 12299.646017622883, 0.0006908961323570994, 0.05490344895293059, 0, 0, 0, 1.0, 0.016868825631541216, 11756.992391234196
0.09823706806198146, 22526.40824165496, 12299.646017622883, 0.0006908961323570994, 0.05655672544954407, 0, 0, 0, 1.0, 0.016868825631541216, 11697.073226816989
0.09823706806198146, 22526.40824165496, 12299.646017622883, 0.0006908961323570994, 0.05843288765308199, 0, 0, 0, 1.0, 0.016868825631541216, 11672.50564884864
0.10182766705864153, 22526.40824165496, 12299.646017622883, 0.0006908961323570994, 0.05843288765308199, 0, 0, 0, 1.0, 0.016868825631541216, 11643.734767167125
0.10182766705864153, 22526.40824165496, 12299.646017622883, 0.0006908961323570994, 0.06078645139086217, 0, 0, 0, 1.0, 0.016868825631541216, 11583.6176808638
