W, K, empty_0, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.6094190923377406, 6490.971595242867, 0, 0.0012327130181655462, 0, 0, 0, 0, 1.0, 0.08906977254189764, 22045.252380552043
0.6094190923377406, 878.4574793230012, 0, 0.0012327130181655462, 0, 0, 0, 0, 1.0, 0.08906977254189764, 16151.25346009559
0.6094190923377406, 878.4574793230012, 0, 0.009108585645107338, 0, 0, 0, 0, 1.0, 0.08906977254189764, 14909.321030777875
0.6094190923377406, 878.4574793230012, 0, 0.06730385031361255, 0, 0, 0, 0, 1.0, 0.08906977254189764, 14510.647002359541
0.08247590547132755, 878.4574793230012, 0, 0.06730385031361255, 0, 0, 0, 0, 1.0, 0.08906977254189764, 14167.773014214887
0.08247590547132755, 6490.971595242868, 0, 0.06730385031361255, 0, 0, 0, 0, 1.0, 0.08906977254189764, 12210.617499197182
0.08247590547132755, 6490.971595242868, 0, 0.02475970284205819, 0, 0, 0, 0, 1.0, 0.08906977254189764, 10469.610596827773
0.08247590547132755, 3744.9648310604975, 0, 0.02475970284205819, 0, 0, 0, 0, 1.0, 0.08906977254189764, 10228.646957773233
0.08247590547132755, 3744.9648310604975, 0, 0.04534126052087442, 0, 0, 0, 0, 1.0, 0.08906977254189764, 9439.282677344887
0.059131051693082394, 3744.9648310604975, 0, 0.04534126052087442, 0, 0, 0, 0, 1.0, 0.08906977254189764, 8926.866300688775
0.059131051693082394, 5400.206675183798, 0, 0.04534126052087442, 0, 0, 0, 0, 1.0, 0.08906977254189764, 7400.39904686066
0.059131051693082394, 8077.357088508253, 0, 0.04534126052087442, 0, 0, 0, 0, 1.0, 0.08906977254189764, 7048.678750937656
0.059131051693082394, 6472.870032893616, 0, 0.04534126052087442, 0, 0, 0, 0, 1.0, 0.08906977254189764, 6960.256800747682
0.059131051693082394, 6472.870032893616, 0, 0.05784731756187572, 0, 0, 0, 0, 1.0, 0.08906977254189764, 6759.672451254483
0.05171675939163118, 6472.870032893616, 0, 0.05784731756187572, 0, 0, 0, 0, 1.0, 0.08906977254189764, 6550.039140087532
0.05171675939163118, 7500.662362985963, 0, 0.05784731756187572, 0, 0, 0, 0, 1.0, 0.08906977254189764, 6136.796179821978
0.05171675939163118, 7500.662362985963, 0, 0.06802776886424733, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5945.788485248743
0.05171675939163118, 8964.847764675833, 0, 0.06802776886424733, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5882.010374308932
0.04688538509256889, 8964.847764675833, 0, 0.06802776886424733, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5786.199441632405
0.04688538509256889, 9986.104745807963, 0, 0.06802776886424733, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5604.310349282676
0.04688538509256889, 9986.104745807963, 0, 0.07659929020596949, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5440.572649188825
0.04688538509256889, 9986.104745807963, 0, 0.0872804777923143, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5340.942089583643
0.04688538509256889, 9986.104745807963, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5303.834178402447
0.045968757632711826, 9986.104745807963, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5266.678059801197
0.045968757632711826, 10205.35954923254, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5246.701026519156
0.045968757632711826, 10452.10400150297, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5231.333234366736
0.045968757632711826, 10730.418886300982, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5222.603561980702
0.045309121537854734, 10730.418886300982, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5201.508355161205
0.045309121537854734, 10902.384962150976, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5190.336660635886
0.045309121537854734, 11094.732444217878, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5181.348880072006
0.045309121537854734, 11310.236495828789, 0, 0.100757810518712, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5175.504899586476
0.045309121537854734, 11310.236495828789, 0, 0.102912720644847, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5169.587093480192
0.04478483270452765, 11310.236495828789, 0, 0.102912720644847, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5155.632741534813
0.04478483270452765, 11455.969283336997, 0, 0.102912720644847, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5148.118437694034
0.04478483270452765, 11618.445105076988, 0, 0.102912720644847, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5141.865438243743
0.04478483270452765, 11618.445105076988, 0, 0.10451938518426883, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5136.242133988286
0.04478483270452765, 11618.445105076988, 0, 0.10631570219177175, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5130.778262450492
0.04478483270452765, 11618.445105076988, 0, 0.10832732876636801, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5125.59731832676
0.0443254970249422, 11618.445105076988, 0, 0.10832732876636801, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5119.299519683833
0.0443254970249422, 11750.95293257329, 0, 0.10832732876636801, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5111.937044234184
0.0443254970249422, 11898.457693395885, 0, 0.10832732876636801, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5105.333901039775
0.0443254970249422, 12062.85238030192, 0, 0.10832732876636801, 0, 0, 0, 0, 1.0, 0.08906977254189764, 5099.891055631552
