W, K, empty_0, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.013141020060396203, 1485.0965211728842, 0, 0.012899452528541478, 0, 0, 0, 0, 1.0, 1.3788469530099314, 15716.315366099121
0.0970997344234406, 1485.0965211728842, 0, 0.012899452528541478, 0, 0, 0, 0, 1.0, 1.3788469530099314, 13914.244427400048
0.0970997344234406, 1485.0965211728842, 0, 0.09531477837888581, 0, 0, 0, 0, 1.0, 1.3788469530099314, 12833.012458516565
0.0970997344234406, 4036.9108870119944, 0, 0.09531477837888581, 0, 0, 0, 0, 1.0, 1.3788469530099314, 12452.996583553948
0.0970997344234406, 4036.9108870119944, 0, 0.031727533571422, 0, 0, 0, 0, 1.0, 1.3788469530099314, 10046.425296064797
0.05302368180214838, 4036.9108870119944, 0, 0.031727533571422, 0, 0, 0, 0, 1.0, 1.3788469530099314, 9950.048830994894
0.05302368180214838, 7853.660804134347, 0, 0.031727533571422, 0, 0, 0, 0, 1.0, 1.3788469530099314, 8261.706419648934
0.05302368180214838, 7853.660804134347, 0, 0.06597229431713227, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5995.11625366231
0.05042112341805288, 7853.660804134347, 0, 0.06597229431713227, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5880.445809551901
0.05042112341805288, 8300.709962667852, 0, 0.06597229431713227, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5795.394192558138
0.05042112341805288, 8300.709962667852, 0, 0.07011468651762101, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5742.040708639079
0.05042112341805288, 8875.79757676165, 0, 0.07011468651762101, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5708.597489999448
0.05042112341805288, 8875.79757676165, 0, 0.07547625817458112, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5686.06014814127
0.04841854864491697, 8875.79757676165, 0, 0.07547625817458112, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5566.787675524328
0.04841854864491697, 9280.432466081491, 0, 0.07547625817458112, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5523.350659958044
0.04841854864491697, 9280.432466081491, 0, 0.07926971003681899, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5492.7036004708925
0.04841854864491697, 9280.432466081491, 0, 0.08366308381755508, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5471.134900413176
0.04841854864491697, 9280.432466081491, 0, 0.08877754426734535, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5460.159412556667
0.046863926674887334, 9280.432466081491, 0, 0.08877754426734535, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5407.278743143663
0.046863926674887334, 9619.635499708875, 0, 0.08877754426734535, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5362.257817315967
0.046863926674887334, 10007.095818582635, 0, 0.08877754426734535, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5331.166248384871
0.046863926674887334, 10451.351260014519, 0, 0.08877754426734535, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5320.30121904039
0.046863926674887334, 10451.351260014519, 0, 0.09312235536759202, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5309.112195423163
0.04564841696441787, 10451.351260014519, 0, 0.09312235536759202, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5261.312913656573
0.04564841696441787, 10757.879938415352, 0, 0.09312235536759202, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5238.456857093634
0.04564841696441787, 11105.45526110979, 0, 0.09312235536759202, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5224.315042077189
0.04564841696441787, 11105.45526110979, 0, 0.09643720020646178, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5210.054163520769
0.04564841696441787, 11105.45526110979, 0, 0.10021997696640574, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5198.69153925545
0.04564841696441787, 11105.45526110979, 0, 0.10455263301177678, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5190.850992996091
0.04459809924178326, 11105.45526110979, 0, 0.10455263301177678, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5166.737771655377
0.04459809924178326, 11393.487382948004, 0, 0.10455263301177678, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5144.968506616544
0.04459809924178326, 11718.958477645485, 0, 0.10455263301177678, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5128.804532823101
0.04459809924178326, 12087.725503914631, 0, 0.10455263301177678, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5120.591596152651
0.04459809924178326, 12087.725503914631, 0, 0.10817729198080227, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5111.029918237165
0.04459809924178326, 12087.725503914631, 0, 0.11230972133802393, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5103.683782551821
0.04368794987975179, 12087.725503914631, 0, 0.11230972133802393, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5090.962974382326
0.04368794987975179, 12365.017687589097, 0, 0.11230972133802393, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5074.039458593828
0.04368794987975179, 12677.391723086788, 0, 0.11230972133802393, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5060.837353028843
0.04368794987975179, 13030.1253834146, 0, 0.11230972133802393, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5052.917870124709
0.04368794987975179, 13030.1253834146, 0, 0.11575183990747567, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5043.869482481681
0.04368794987975179, 13030.1253834146, 0, 0.11966014137218019, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5036.132195635342
0.04368794987975179, 13030.1253834146, 0, 0.12411185910899383, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5030.025664515452
0.043251296328965905, 13030.1253834146, 0, 0.12411185910899383, 0, 0, 0, 0, 1.0, 1.3788469530099314, 5016.08745226664
