W, K, empty_0, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.09840123428871729, 3368.2584540894327, 0, 0.3359746090294163, 0, 0, 0, 0, 1.0, 0.03195179691084751, 12952.603951892546
0.09840123428871729, 3368.2584540894327, 0, 0.045469218873306266, 0, 0, 0, 0, 1.0, 0.03195179691084751, 10419.477301081459
0.0596833655496731, 3368.2584540894327, 0, 0.045469218873306266, 0, 0, 0, 0, 1.0, 0.03195179691084751, 9394.992362265528
0.0596833655496731, 5838.044130507877, 0, 0.045469218873306266, 0, 0, 0, 0, 1.0, 0.03195179691084751, 7174.168472353068
0.0596833655496731, 5838.044130507877, 0, 0.06153066009679868, 0, 0, 0, 0, 1.0, 0.03195179691084751, 6954.3613535037275
0.0596833655496731, 6894.822941022288, 0, 0.06153066009679868, 0, 0, 0, 0, 1.0, 0.03195179691084751, 6874.538749064297
0.049701784980788664, 6894.822941022288, 0, 0.06153066009679868, 0, 0, 0, 0, 1.0, 0.03195179691084751, 6391.393820480695
0.049701784980788664, 8432.426583873626, 0, 0.06153066009679868, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5873.453248749833
0.049701784980788664, 8432.426583873626, 0, 0.07678280437700813, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5642.626306477431
0.049701784980788664, 8432.426583873626, 0, 0.09796108923886863, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5634.940862587052
0.049701784980788664, 8432.426583873626, 0, 0.08567799720872149, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5615.687411669665
0.049701784980788664, 9077.242408018137, 0, 0.08567799720872149, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5605.874058655689
0.04583217684676422, 9077.242408018137, 0, 0.08567799720872149, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5555.600395779476
0.04583217684676422, 9923.744739802887, 0, 0.08567799720872149, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5381.601830900815
0.04583217684676422, 10946.351788708995, 0, 0.08567799720872149, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5283.5589899065535
0.04583217684676422, 10946.351788708995, 0, 0.095438258071555, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5225.680574424388
0.04583217684676422, 10946.351788708995, 0, 0.10746351010517056, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5203.654699913997
0.04436059806023767, 10946.351788708995, 0, 0.10746351010517056, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5180.751108555594
0.04436059806023767, 11346.444752851903, 0, 0.10746351010517056, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5141.283203215221
0.04436059806023767, 11803.457609748253, 0, 0.10746351010517056, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5112.559662124648
0.04436059806023767, 12327.460813665204, 0, 0.10746351010517056, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5099.18618484552
0.04436059806023767, 12327.460813665204, 0, 0.11272282038942852, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5087.510014118821
0.04436059806023767, 12327.460813665204, 0, 0.11880583024128175, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5080.253880997024
0.043724038510297665, 12327.460813665204, 0, 0.11880583024128175, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5054.822945924851
0.043724038510297665, 12525.021140413208, 0, 0.11880583024128175, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5047.434752144819
0.043724038510297665, 12745.996302045905, 0, 0.11880583024128175, 0, 0, 0, 0, 1.0, 0.03195179691084751, 5042.0810692001
